x,y,cell_type,prolif_score_wt,prolif_score_ko,qsc_score_wt,qsc_score_ko,delta_prolif,delta_qsc
-1.44533,2.8734362,quiescent,1.34,1.15,3.02,4.71,-0.1900000000000001,1.69
-2.038296,10.331896,quiescent,1.02,0.7,4.0,4.04,-0.32,0.04
0.2933086,8.6654825,quiescent,1.0,0.74,3.18,4.72,-0.26,1.5399999999999996
-0.92548436,9.833483,quiescent,0.45,0.65,3.77,4.37,0.2,0.6000000000000001
-2.204735,9.958653,quiescent,0.71,0.69,4.06,3.91,-0.02,-0.1499999999999994
-1.7600257,4.398594,quiescent,0.68,0.93,3.42,3.56,0.25,0.1400000000000001
-2.6463253,7.505376,quiescent,0.65,1.42,4.3,4.07,0.7699999999999999,-0.2299999999999995
-2.284881,10.205761,quiescent,1.3,1.62,4.55,3.68,0.32,-0.8699999999999997
1.8628918,9.029007,quiescent,1.75,0.66,3.51,3.75,-1.09,0.2400000000000002
-1.3196691,9.393345,quiescent,0.74,0.66,4.82,3.73,-0.0799999999999999,-1.0900000000000003
1.6455827,6.2729225,quiescent,0.75,0.77,3.86,4.01,0.02,0.1499999999999999
-1.058313,8.348209,quiescent,1.03,0.69,4.32,3.56,-0.3400000000000001,-0.7600000000000002
0.4192749,6.036954,quiescent,0.85,0.63,3.91,2.97,-0.2199999999999999,-0.94
-2.9189997,10.185388,quiescent,0.87,1.07,4.15,4.27,0.2,0.1199999999999992
1.120737,6.5322914,quiescent,0.53,0.72,3.44,4.78,0.1899999999999999,1.3400000000000003
0.9048259,5.1566863,quiescent,1.83,0.61,4.57,3.54,-1.2200000000000002,-1.0300000000000002
-1.4213152,9.550239,quiescent,0.57,0.93,3.26,3.82,0.3600000000000001,0.56
0.3628273,9.031054,quiescent,1.25,0.74,3.92,4.42,-0.51,0.5
-2.2655962,6.4788074,quiescent,0.73,0.9,4.08,3.73,0.17,-0.3500000000000001
-0.91986936,9.893771,quiescent,0.62,0.59,3.6,3.8,-0.03,0.1999999999999997
0.3006231,8.5881195,quiescent,1.28,1.03,3.33,4.36,-0.25,1.0300000000000002
0.79856884,6.088766,quiescent,0.78,0.47,4.73,3.76,-0.31,-0.9700000000000006
0.8952176,8.774121,quiescent,0.82,1.06,5.49,4.66,0.2400000000000001,-0.8300000000000001
-2.4978938,8.972713,quiescent,1.0,1.15,3.05,4.85,0.1499999999999999,1.7999999999999998
-2.4156933,11.732467,quiescent,0.61,0.78,4.75,3.63,0.17,-1.12
0.88095033,7.9729815,quiescent,0.75,0.64,4.54,3.61,-0.1099999999999999,-0.9300000000000002
-1.5611819,2.8261194,quiescent,0.78,0.77,4.49,4.19,-0.01,-0.2999999999999998
1.593314,8.002364,quiescent,0.71,0.66,4.5,3.46,-0.0499999999999999,-1.04
-1.5584939,8.35214,quiescent,0.65,0.79,3.1,4.71,0.14,1.61
-2.5029404,8.720179,quiescent,0.69,1.35,3.97,5.4,0.6600000000000001,1.4300000000000002
-1.2663589,4.092161,quiescent,0.67,0.55,5.12,4.63,-0.12,-0.4900000000000002
-2.5312557,10.531287,quiescent,1.46,0.99,4.04,3.59,-0.47,-0.4500000000000002
-0.11605669,4.3418937,quiescent,1.02,1.75,4.46,3.84,0.73,-0.6200000000000001
1.1916733,9.711988,quiescent,1.09,0.58,4.53,3.31,-0.5100000000000001,-1.2200000000000002
0.04449349,9.723121,quiescent,0.64,0.53,4.59,3.73,-0.1099999999999999,-0.8599999999999999
0.3568134,5.926213,quiescent,0.75,1.14,4.08,3.45,0.3899999999999999,-0.6299999999999999
1.2118342,9.419864,quiescent,1.1,0.54,3.12,4.19,-0.56,1.0700000000000005
1.2600288,5.427679,quiescent,0.57,0.87,3.09,4.33,0.3,1.2400000000000002
1.5317074,8.72362,quiescent,0.78,0.79,4.77,3.74,0.01,-1.0299999999999994
1.0900545,8.937815,quiescent,1.27,0.46,4.68,3.99,-0.81,-0.6899999999999995
-2.7662585,6.997728,quiescent,0.79,1.21,4.57,4.07,0.4199999999999999,-0.5
-0.82906264,9.511766,quiescent,0.93,0.65,3.69,3.21,-0.28,-0.48
1.1716262,4.599404,quiescent,0.71,0.65,2.43,4.16,-0.0599999999999999,1.73
-2.3623033,9.571025,quiescent,0.95,0.92,4.12,3.93,-0.0299999999999999,-0.1899999999999999
-0.5439116,9.713706,quiescent,0.59,0.68,3.38,3.59,0.09,0.2099999999999999
-0.95837015,3.1271312,quiescent,0.69,0.89,3.43,4.09,0.2,0.6599999999999997
-2.0964155,4.992707,quiescent,1.01,0.89,4.0,3.15,-0.12,-0.8500000000000001
-2.0678005,9.733281,quiescent,0.71,0.66,4.05,4.11,-0.0499999999999999,0.0600000000000005
-2.1956441,1.9062078,quiescent,0.99,0.81,4.83,3.59,-0.1799999999999999,-1.2400000000000002
0.24016452,6.792747,quiescent,1.17,0.86,4.69,3.97,-0.3099999999999999,-0.7200000000000002
0.22848989,2.8033338,quiescent,0.77,0.69,5.11,3.7,-0.08,-1.41
-2.2545807,2.866272,quiescent,0.61,1.2,3.84,4.89,0.59,1.0499999999999998
1.1929727,5.4781137,quiescent,0.96,0.99,4.16,4.49,0.03,0.33
0.06334418,5.608559,quiescent,0.58,0.9,3.96,3.57,0.32,-0.3900000000000001
0.47896627,4.632219,quiescent,0.93,1.05,3.07,3.4,0.12,0.33
-1.9146701,4.704296,quiescent,1.06,0.46,4.87,3.72,-0.6000000000000001,-1.15
-2.0680585,11.869152,quiescent,0.91,0.73,3.49,3.67,-0.18,0.1799999999999997
0.95835435,6.899356,quiescent,0.55,1.02,4.32,4.14,0.47,-0.1800000000000006
-1.7604066,8.872633,quiescent,0.92,0.71,4.7,3.16,-0.21,-1.54
-1.4772252,2.290033,quiescent,0.6,0.84,2.88,3.77,0.24,0.8900000000000001
-2.0030735,8.35714,quiescent,1.17,1.06,4.03,3.69,-0.1099999999999998,-0.3400000000000003
0.07509472,9.806248,quiescent,0.89,2.18,4.79,5.1,1.29,0.3099999999999996
-1.7084373,10.395105,quiescent,0.81,0.8,3.56,3.27,-0.01,-0.29
-1.7452744,6.531994,quiescent,0.78,1.24,3.82,3.34,0.4599999999999999,-0.48
1.5135539,5.730204,quiescent,0.66,0.83,3.6,4.5,0.1699999999999999,0.8999999999999999
-0.09273936,7.6925673,quiescent,0.71,0.91,3.69,3.26,0.2,-0.4300000000000001
-1.2600873,10.483657,quiescent,0.91,0.94,4.91,3.53,0.0299999999999999,-1.3800000000000003
-1.5091318,8.772268,quiescent,0.59,0.7,4.47,6.6,0.1099999999999999,2.13
-2.422556,11.488046,quiescent,0.89,0.62,4.69,3.36,-0.27,-1.3300000000000003
0.61337906,8.936041,quiescent,1.18,0.79,4.24,4.01,-0.3899999999999999,-0.2300000000000004
-2.49,11.259152,quiescent,0.78,0.59,4.21,3.55,-0.19,-0.6600000000000001
-1.8006709,6.902491,quiescent,0.88,0.83,5.04,3.38,-0.05,-1.66
-2.2823815,9.706351,quiescent,0.68,0.64,4.66,3.83,-0.04,-0.8300000000000001
0.4239876,2.771976,quiescent,0.7,0.49,3.73,4.06,-0.2099999999999999,0.3299999999999996
-2.4720044,11.43667,quiescent,0.57,0.69,3.82,4.45,0.12,0.6300000000000003
2.2304335,7.047076,quiescent,0.61,1.6,3.84,4.72,0.99,0.8799999999999999
-0.23073348,7.6994085,quiescent,1.1,0.95,3.74,4.52,-0.1500000000000001,0.7799999999999994
-3.244593,9.475808,quiescent,0.71,0.73,4.02,4.3,0.02,0.2800000000000002
-2.4977176,11.007405,quiescent,0.5,0.58,4.39,3.59,0.0799999999999999,-0.7999999999999998
0.12043797,8.510637,quiescent,0.79,1.17,3.34,3.55,0.3799999999999999,0.2099999999999999
1.7141519,6.882788,quiescent,0.59,1.87,5.5,3.66,1.2800000000000002,-1.84
-0.11963588,7.2629175,quiescent,0.5,0.93,4.69,3.97,0.43,-0.7200000000000002
1.1234672,5.1997156,quiescent,0.77,1.15,3.56,4.34,0.3799999999999999,0.7799999999999998
-3.070343,9.782249,quiescent,0.57,0.89,3.93,4.0,0.32,0.0699999999999998
0.6911447,9.098266,quiescent,0.6,0.33,4.57,3.91,-0.2699999999999999,-0.6600000000000001
-1.6850214,12.327693,quiescent,0.9,0.54,4.18,4.66,-0.36,0.4800000000000004
2.8537357,6.4462705,quiescent,0.61,0.93,3.64,3.94,0.32,0.2999999999999998
-1.9564013,11.150034,quiescent,0.56,0.64,3.89,4.3,0.0799999999999999,0.4099999999999997
1.2693558,8.173948,quiescent,0.76,2.43,3.99,4.89,1.6700000000000002,0.8999999999999995
3.0155869,6.601257,quiescent,0.51,0.95,4.12,4.16,0.4399999999999999,0.04
-1.5843799,8.9191,quiescent,0.79,0.72,3.67,4.58,-0.07,0.91
-1.0632079,10.682547,quiescent,0.78,0.53,3.82,3.71,-0.25,-0.1099999999999998
-0.0025131933,4.4659796,quiescent,0.58,0.63,3.0,3.49,0.05,0.4900000000000002
-2.293184,5.764584,quiescent,0.65,0.69,3.3,4.72,0.0399999999999999,1.42
-0.94196385,8.227828,quiescent,0.81,0.51,3.74,4.25,-0.3,0.5099999999999998
-0.3367582,7.8398323,quiescent,0.99,0.62,3.81,4.4,-0.37,0.5900000000000003
-2.4835446,11.56953,quiescent,0.77,0.82,4.16,4.44,0.0499999999999999,0.2800000000000002
-0.37655836,10.040061,quiescent,0.34,0.72,3.29,3.45,0.3799999999999999,0.1600000000000001
-0.41158143,6.0401483,quiescent,0.85,0.56,4.95,4.63,-0.2899999999999999,-0.3200000000000003
-2.6995664,11.8987465,quiescent,0.56,0.73,4.35,4.11,0.1699999999999999,-0.2399999999999993
-2.0849051,12.366215,quiescent,0.95,0.52,4.07,4.18,-0.4299999999999999,0.1099999999999994
0.43771285,8.375333,quiescent,1.02,0.76,3.53,4.55,-0.26,1.02
-1.1767386,6.635191,quiescent,1.08,2.23,3.96,4.43,1.15,0.4699999999999997
1.6820868,4.2868752,quiescent,1.19,0.52,4.15,3.22,-0.6699999999999999,-0.9300000000000002
1.2693212,6.45005,quiescent,1.02,0.58,3.67,3.16,-0.44,-0.5099999999999998
1.2636359,8.202951,quiescent,0.87,0.75,3.48,3.88,-0.12,0.3999999999999999
-0.59992075,7.29606,quiescent,0.67,0.97,4.19,3.73,0.2999999999999999,-0.4600000000000004
-2.8041961,9.874992,quiescent,0.53,0.71,4.77,4.37,0.1799999999999999,-0.3999999999999994
2.0229435,7.2374706,quiescent,0.73,1.03,3.83,4.43,0.3,0.5999999999999996
-1.9715123,6.868289,quiescent,1.67,0.63,4.87,3.46,-1.04,-1.41
-1.5127444,9.6867485,quiescent,1.07,0.81,3.19,3.34,-0.26,0.1499999999999999
-1.3204412,8.989115,quiescent,1.8,0.55,4.58,3.43,-1.25,-1.15
-2.4821382,11.80949,quiescent,1.65,0.76,3.48,4.79,-0.8899999999999999,1.31
-2.2414224,8.857669,quiescent,0.58,0.51,4.17,3.87,-0.0699999999999999,-0.2999999999999998
-2.1286404,10.234123,quiescent,0.81,0.5,4.36,4.84,-0.31,0.4799999999999995
-0.84163713,6.9744377,quiescent,1.02,0.88,4.28,3.61,-0.14,-0.6700000000000004
-2.8696349,9.484081,quiescent,0.84,0.57,3.76,4.06,-0.27,0.2999999999999998
-1.3601799,9.33603,quiescent,1.24,0.8,4.17,3.12,-0.4399999999999999,-1.0499999999999998
-1.9516459,9.872144,quiescent,0.88,0.66,3.85,3.12,-0.2199999999999999,-0.73
0.43713543,6.6482477,quiescent,2.1,1.29,5.03,4.29,-0.81,-0.7400000000000002
-0.4037342,5.608823,quiescent,0.95,1.54,4.68,4.07,0.5900000000000001,-0.6099999999999994
-2.4489794,11.313313,quiescent,0.85,0.86,4.43,4.75,0.01,0.3200000000000003
-1.9350482,10.702625,quiescent,0.86,0.67,3.7,4.25,-0.1899999999999999,0.5499999999999998
-0.56177974,9.457753,quiescent,1.17,0.73,3.88,4.48,-0.4399999999999999,0.6000000000000005
1.1066011,6.170891,quiescent,0.92,0.73,4.26,3.55,-0.19,-0.71
-2.3317084,6.3463445,quiescent,0.85,1.47,3.25,4.92,0.62,1.67
2.8299093,7.5558505,quiescent,0.67,0.91,3.35,5.03,0.24,1.6800000000000002
-1.5266277,1.4458944,quiescent,0.65,0.89,5.16,4.66,0.24,-0.5
-2.575888,11.846976,quiescent,0.54,1.05,4.94,3.51,0.51,-1.4300000000000006
1.320641,5.442569,quiescent,0.74,0.66,3.59,3.82,-0.0799999999999999,0.2299999999999999
-2.0983284,8.6601305,quiescent,0.71,1.03,3.8,3.62,0.32,-0.1799999999999997
-0.55405617,7.097682,quiescent,0.79,0.58,3.85,4.62,-0.21,0.77
-1.9855797,4.2661347,quiescent,0.81,0.77,4.21,3.78,-0.04,-0.4300000000000001
0.066631556,3.7991285,quiescent,0.93,2.14,4.57,4.55,1.21,-0.0200000000000004
-0.1894994,6.6447105,quiescent,0.63,1.71,3.69,4.74,1.08,1.0500000000000005
-2.0478897,5.0126204,quiescent,0.78,1.6,3.76,2.96,0.8200000000000001,-0.7999999999999998
-1.5387115,9.816285,quiescent,0.85,0.6,3.32,4.66,-0.25,1.3400000000000003
-0.04983587,10.207359,quiescent,0.74,0.89,3.72,3.68,0.15,-0.04
3.2181585,-0.8029825,quiescent,1.06,0.81,3.67,4.74,-0.25,1.0700000000000005
1.0955839,8.466926,quiescent,0.55,0.7,3.47,3.82,0.1499999999999999,0.3499999999999996
-2.5502331,9.696015,quiescent,1.06,1.43,5.41,4.75,0.3699999999999999,-0.6600000000000001
-2.7677932,7.3977876,quiescent,1.88,3.23,4.45,4.1,1.35,-0.3500000000000005
-1.3212522,7.836489,quiescent,1.75,0.78,4.07,4.27,-0.97,0.1999999999999993
-2.0494447,11.860144,quiescent,2.31,0.9,3.59,5.21,-1.41,1.62
1.231528,7.700207,quiescent,0.63,0.47,3.77,4.1,-0.16,0.3299999999999996
-1.194857,9.157492,quiescent,0.67,0.47,3.91,4.59,-0.2,0.6799999999999997
-2.9475152,8.432799,quiescent,0.47,0.71,3.68,4.39,0.24,0.7099999999999995
0.85111684,8.601032,quiescent,0.61,0.52,3.44,3.92,-0.0899999999999999,0.48
1.9379226,7.1482806,quiescent,0.6,0.76,3.72,4.13,0.16,0.4099999999999997
-0.26003733,9.464903,quiescent,1.25,0.74,4.23,5.36,-0.51,1.13
0.9435319,7.854409,quiescent,0.65,0.6,3.68,3.78,-0.05,0.0999999999999996
0.39173946,10.026681,quiescent,0.44,0.97,5.09,3.66,0.53,-1.4299999999999995
0.1992086,8.098467,quiescent,0.53,0.63,4.13,4.53,0.0999999999999999,0.4000000000000003
-0.63381267,9.525383,quiescent,0.53,0.49,4.12,4.16,-0.04,0.04
-0.8271968,10.481889,quiescent,1.0,0.65,4.12,3.56,-0.35,-0.56
-2.539086,5.573229,quiescent,1.09,0.62,3.21,4.08,-0.4700000000000001,0.8700000000000001
-0.12311232,9.113424,quiescent,0.56,0.72,4.39,3.5,0.1599999999999999,-0.8899999999999997
1.037241,6.502229,quiescent,0.46,0.67,4.91,4.37,0.21,-0.54
0.6395336,4.5684485,quiescent,0.69,0.79,3.28,3.22,0.1,-0.0599999999999996
0.13827425,9.656304,quiescent,0.76,1.16,4.93,4.04,0.3999999999999999,-0.8899999999999997
-0.34447664,8.186899,quiescent,1.08,0.96,4.02,4.11,-0.1200000000000001,0.0900000000000007
-2.5526628,10.400362,quiescent,0.66,0.71,3.5,4.33,0.0499999999999999,0.8300000000000001
-2.2087328,5.9837275,quiescent,0.52,0.68,3.85,4.07,0.16,0.2200000000000002
0.16159886,5.4284954,quiescent,2.14,0.78,6.12,4.15,-1.36,-1.97
-3.06789,8.719309,quiescent,0.89,1.31,3.25,4.58,0.42,1.33
-0.8503204,8.16445,quiescent,0.75,0.52,4.05,4.38,-0.2299999999999999,0.33
-2.5728986,11.266979,quiescent,0.64,0.71,4.39,4.45,0.0699999999999999,0.0600000000000005
0.8047722,4.563297,quiescent,0.68,1.51,3.92,4.55,0.83,0.6299999999999999
-2.5376673,10.204293,quiescent,0.99,1.13,4.52,3.84,0.1399999999999999,-0.6799999999999997
-0.5612403,7.4889784,quiescent,0.6,0.77,3.59,3.52,0.17,-0.0699999999999998
-1.984984,9.186161,quiescent,2.98,0.94,4.22,5.54,-2.04,1.3200000000000005
-1.6564432,9.876177,quiescent,0.76,0.71,3.83,3.51,-0.05,-0.3200000000000003
0.3501323,9.0276,quiescent,0.85,1.58,4.2,4.47,0.7300000000000001,0.2699999999999996
1.2475787,8.646636,quiescent,1.3,0.52,3.79,3.39,-0.78,-0.3999999999999999
0.76925665,5.8542557,quiescent,1.39,0.76,4.52,4.6,-0.6299999999999999,0.08
0.043806918,8.464176,quiescent,0.88,0.68,3.81,4.09,-0.1999999999999999,0.2799999999999998
-1.6784574,7.158919,quiescent,0.74,0.84,4.91,4.43,0.0999999999999999,-0.4800000000000004
-0.2509343,8.383799,quiescent,1.13,0.66,4.7,3.28,-0.4699999999999998,-1.4200000000000004
-2.8726058,8.844874,quiescent,0.63,0.88,3.9,3.6,0.25,-0.2999999999999998
-0.8568703,4.0344353,quiescent,0.9,0.79,3.8,3.68,-0.1099999999999999,-0.1199999999999996
-2.6795766,8.389686,quiescent,1.93,0.72,5.6,4.21,-1.21,-1.3899999999999997
-2.37806,11.935297,quiescent,0.79,1.08,3.56,4.38,0.29,0.8199999999999998
0.10087735,8.668827,quiescent,0.77,0.7,4.27,3.4,-0.07,-0.8699999999999997
-2.8362813,11.246926,quiescent,0.63,0.81,3.1,3.65,0.18,0.5499999999999998
-2.685741,9.749876,quiescent,0.81,0.59,3.39,4.76,-0.22,1.3699999999999997
-2.45077,9.218824,quiescent,1.03,1.13,4.27,3.7,0.0999999999999998,-0.5699999999999994
1.1435928,8.344645,quiescent,0.76,0.8,3.96,3.22,0.04,-0.7399999999999998
-1.3075426,9.247605,quiescent,0.64,0.72,5.19,3.51,0.0799999999999999,-1.6800000000000006
-1.7450868,11.116717,quiescent,0.91,0.62,4.19,4.33,-0.29,0.1399999999999996
-2.6806912,8.791853,quiescent,0.63,0.58,4.83,5.06,-0.05,0.2299999999999995
-2.3426743,11.233217,quiescent,0.46,0.52,4.11,4.87,0.06,0.7599999999999998
0.4696379,9.429999,quiescent,0.54,0.72,3.95,4.06,0.1799999999999999,0.1099999999999994
-0.624378,6.265143,quiescent,0.69,0.75,3.86,3.52,0.06,-0.3399999999999998
1.7623352,6.0117245,quiescent,0.58,0.91,5.37,4.33,0.33,-1.04
-1.7080904,9.750766,quiescent,1.99,0.93,3.96,4.36,-1.06,0.4000000000000003
0.16766348,2.147848,quiescent,0.43,0.5,3.04,3.61,0.07,0.5699999999999998
-1.7194134,5.1058564,quiescent,0.73,0.9,3.64,3.81,0.17,0.1699999999999999
-2.1365802,7.8915005,quiescent,1.01,0.75,5.13,3.76,-0.26,-1.37
0.10957,6.4992275,quiescent,1.09,1.02,4.12,3.08,-0.07,-1.04
-1.6353064,8.301853,quiescent,0.71,0.83,3.96,4.05,0.12,0.0899999999999998
-1.6693816,9.185773,quiescent,0.51,0.59,4.41,3.01,0.0799999999999999,-1.4000000000000004
0.39788383,6.1940126,quiescent,0.66,0.65,3.15,3.04,-0.01,-0.1099999999999998
0.84518814,8.753688,quiescent,0.78,0.83,3.8,4.46,0.0499999999999999,0.6600000000000001
0.07744398,3.4337988,quiescent,1.0,1.74,4.1,4.25,0.74,0.1500000000000003
-0.0053516077,8.57446,quiescent,0.98,0.43,3.89,4.11,-0.55,0.2200000000000002
-0.70479536,9.845662,quiescent,1.42,0.74,3.13,5.01,-0.6799999999999999,1.88
-1.011632,9.23437,quiescent,0.6,0.56,3.99,3.36,-0.0399999999999999,-0.6300000000000003
-2.627605,11.786302,quiescent,0.92,2.38,3.24,4.3,1.46,1.0599999999999996
0.15132903,9.945361,quiescent,0.7,1.46,4.84,4.07,0.76,-0.7699999999999996
-1.3677218,10.074763,quiescent,0.61,0.56,4.3,4.73,-0.0499999999999999,0.4300000000000006
-1.8211273,9.550372,quiescent,0.73,0.8,4.19,4.06,0.07,-0.1300000000000007
-1.4339281,3.454306,quiescent,1.17,1.17,4.7,4.54,0.0,-0.1600000000000001
-2.3082123,11.095933,quiescent,0.69,1.45,3.24,5.16,0.76,1.92
-1.4697047,7.580679,quiescent,0.72,0.73,4.2,5.02,0.01,0.8199999999999994
-2.044037,5.68143,quiescent,0.63,0.63,3.32,2.99,0.0,-0.3299999999999996
-1.8324261,9.865224,quiescent,0.77,1.17,4.47,3.09,0.3999999999999999,-1.38
0.10127375,3.086036,quiescent,0.62,1.0,4.45,3.83,0.38,-0.6200000000000001
-2.34463,11.28682,quiescent,0.7,0.53,3.48,4.08,-0.1699999999999999,0.6000000000000001
-0.18391791,4.6762652,quiescent,0.56,1.32,4.79,3.34,0.76,-1.4500000000000002
-1.6839763,4.741477,quiescent,0.75,0.62,3.52,4.49,-0.13,0.9700000000000002
-0.39044577,6.5491505,quiescent,1.56,1.04,4.86,4.14,-0.52,-0.7200000000000006
0.9327274,6.0429025,quiescent,0.81,0.59,3.52,4.29,-0.22,0.77
0.56367874,9.261996,quiescent,0.62,1.5,3.53,4.63,0.88,1.1
-2.7835696,11.596208,quiescent,0.8,0.77,3.58,4.03,-0.03,0.4500000000000002
0.78603673,9.131534,quiescent,1.19,1.98,4.3,4.83,0.79,0.5300000000000002
-1.8039907,11.082851,quiescent,0.66,1.77,3.65,4.9,1.11,1.2500000000000004
-0.5425033,10.527908,quiescent,0.65,0.82,3.41,4.45,0.1699999999999999,1.04
-1.2601364,4.602708,quiescent,0.65,1.08,3.52,3.71,0.43,0.1899999999999999
-0.7549366,7.6547427,quiescent,0.92,0.54,3.24,3.53,-0.38,0.2899999999999996
2.1228878,7.9964366,quiescent,0.72,0.98,2.86,3.55,0.26,0.69
-0.117381245,3.751349,quiescent,2.16,0.87,3.04,4.26,-1.29,1.2199999999999998
-3.645286e-05,9.4367,quiescent,0.52,0.52,3.31,3.47,0.0,0.1600000000000001
-2.3411674,6.705667,quiescent,0.81,1.12,3.87,2.79,0.31,-1.08
-1.5046029,7.684874,quiescent,0.66,0.89,4.2,4.67,0.2299999999999999,0.4699999999999997
-0.8313902,9.827677,quiescent,0.97,1.74,3.83,3.95,0.77,0.1200000000000001
-0.42373717,10.062722,quiescent,0.71,0.62,3.6,3.15,-0.0899999999999999,-0.4500000000000002
-2.6242876,7.9060516,quiescent,0.71,1.41,4.67,3.66,0.7,-1.0099999999999998
0.9151422,9.501166,quiescent,1.32,0.5,4.38,3.75,-0.8200000000000001,-0.6299999999999999
1.050797,6.6602106,quiescent,0.71,1.02,3.45,3.87,0.31,0.4199999999999999
-1.7436649,10.636213,quiescent,0.69,0.51,2.82,3.22,-0.1799999999999999,0.4000000000000003
-2.372577,10.018164,quiescent,0.43,0.6,4.13,3.57,0.1699999999999999,-0.56
-1.8627561,6.494049,quiescent,0.79,0.45,3.25,3.63,-0.34,0.3799999999999999
-2.6049805,9.752386,quiescent,2.18,0.72,3.66,3.54,-1.4600000000000002,-0.1200000000000001
-2.6263478,6.715799,quiescent,0.62,0.76,3.06,4.32,0.14,1.2600000000000002
-2.0097287,9.804845,quiescent,0.87,0.95,3.53,4.44,0.0799999999999999,0.9100000000000006
-2.4363735,7.506943,quiescent,0.89,0.76,4.7,3.18,-0.13,-1.52
-1.0927894,6.796251,quiescent,0.49,0.73,3.23,4.32,0.24,1.0900000000000003
0.51903534,5.6040215,quiescent,0.9,0.52,3.89,3.35,-0.38,-0.54
-0.8034288,9.206306,quiescent,0.78,1.5,3.07,4.27,0.72,1.1999999999999995
-2.1339107,10.554455,quiescent,0.65,0.49,3.12,3.62,-0.16,0.5
-0.87672204,2.1252458,quiescent,1.03,1.97,2.21,3.99,0.94,1.7800000000000002
-1.4891666,1.7459439,quiescent,1.71,0.71,3.43,3.36,-1.0,-0.0700000000000002
0.0054014646,9.153024,quiescent,0.96,0.63,3.38,4.15,-0.3299999999999999,0.7700000000000005
-2.1792696,10.679878,quiescent,0.74,0.64,4.11,3.85,-0.0999999999999999,-0.2600000000000002
-2.0964139,3.0081785,quiescent,0.69,0.81,3.42,4.23,0.1200000000000001,0.8100000000000005
-0.84152085,8.546388,quiescent,0.72,0.82,2.61,3.4,0.0999999999999999,0.79
-0.96477413,7.2539396,quiescent,0.64,0.69,3.75,3.74,0.0499999999999999,-0.0099999999999997
-2.597569,6.8274417,quiescent,0.8,0.88,2.41,3.09,0.0799999999999999,0.6799999999999997
0.09182765,5.4116874,quiescent,0.88,0.93,3.82,3.9,0.05,0.08
0.1473174,5.724259,quiescent,0.73,0.68,2.71,3.21,-0.0499999999999999,0.5
-2.1781077,3.7226024,quiescent,0.83,0.69,3.22,4.73,-0.14,1.5100000000000002
-1.8367285,11.725177,quiescent,1.83,0.95,3.48,3.18,-0.8800000000000001,-0.2999999999999998
-2.3458476,10.073341,quiescent,0.92,0.92,5.07,3.4,0.0,-1.6700000000000004
0.31016213,4.4202633,quiescent,0.68,1.0,4.19,3.87,0.3199999999999999,-0.3200000000000003
-1.5839328,8.494979,quiescent,0.81,0.92,2.98,4.08,0.1099999999999999,1.1
-0.19855566,9.718462,quiescent,1.27,0.51,2.65,5.05,-0.76,2.4
-2.168055,3.2392206,quiescent,0.73,0.52,4.03,3.56,-0.2099999999999999,-0.4700000000000002
-2.9853046,9.792558,quiescent,0.71,0.64,3.81,3.2,-0.0699999999999999,-0.6099999999999999
-0.63208777,7.511904,quiescent,0.84,2.03,4.29,4.35,1.19,0.0599999999999996
-3.0497975,10.613983,quiescent,0.74,0.53,4.1,3.6,-0.2099999999999999,-0.4999999999999995
-1.5933263,2.9480975,quiescent,0.55,0.86,3.36,3.8,0.3099999999999999,0.4399999999999999
-1.1139412,9.857882,quiescent,0.68,1.22,2.32,2.87,0.5399999999999999,0.5500000000000003
0.7809337,8.580656,quiescent,0.55,0.58,3.95,3.16,0.0299999999999999,-0.79
-2.1663997,3.768583,quiescent,0.83,1.73,3.84,3.71,0.9,-0.1299999999999999
-2.0745702,8.987435,quiescent,0.81,0.97,3.1,4.19,0.1599999999999999,1.0900000000000003
-2.7962008,11.928764,quiescent,1.63,0.55,3.86,4.36,-1.0799999999999998,0.5000000000000004
-2.0917559,4.63081,quiescent,0.78,0.54,3.65,3.17,-0.24,-0.48
-0.26712677,8.042956,quiescent,0.76,0.78,3.82,3.47,0.02,-0.3499999999999996
-3.097354,10.025645,quiescent,0.73,2.19,3.85,5.44,1.46,1.5900000000000003
-2.2592244,8.15567,quiescent,0.75,0.61,4.2,3.64,-0.14,-0.56
0.06379304,5.80155,quiescent,1.65,0.8,3.61,3.67,-0.8499999999999999,0.06
-2.5958028,11.94714,quiescent,0.64,0.48,3.51,4.15,-0.16,0.6400000000000006
-1.2193083,2.7424574,quiescent,0.7,0.67,2.94,4.14,-0.0299999999999999,1.1999999999999995
-2.013052,11.315719,quiescent,0.8,0.55,4.28,3.28,-0.25,-1.0000000000000004
-1.6992406,2.7819977,quiescent,0.64,0.73,4.4,3.3,0.0899999999999999,-1.1000000000000003
-0.017655907,9.383859,quiescent,0.65,0.8,3.55,4.03,0.15,0.4800000000000004
2.3928149,7.227309,quiescent,0.76,0.54,3.77,3.82,-0.2199999999999999,0.0499999999999998
0.13948642,7.818037,quiescent,0.65,0.68,3.62,3.13,0.03,-0.4900000000000002
-2.6582184,11.433655,quiescent,0.7,0.66,4.5,3.15,-0.0399999999999999,-1.35
-0.660229,7.13914,quiescent,2.68,0.88,5.4,3.33,-1.8000000000000005,-2.0700000000000003
1.6663805,6.3052707,quiescent,0.55,1.62,3.77,4.09,1.07,0.3199999999999998
-0.816072,8.176217,quiescent,1.41,0.57,3.5,3.11,-0.84,-0.3900000000000001
