x,y,cell_type,FOXM1_wt,FOXM1_ko,NUSAP1_wt,NUSAP1_ko,PABPN1_wt,PABPN1_ko
8.553382,4.801633,proliferative,2.0,0.0,0.0,0.0,0.0,0.0
4.7610745,2.381283,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
4.9862647,6.3968754,proliferative,2.0,0.0,0.0,4.0,0.0,0.0
8.615253,6.8710437,proliferative,1.0,0.0,0.0,0.0,0.0,0.0
7.1173544,5.114385,proliferative,0.0,0.0,4.0,1.0,0.0,0.0
7.912911,5.323313,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
6.8287954,2.7494562,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
8.661683,7.3796034,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
3.514741,5.5399904,proliferative,1.0,0.0,0.0,1.0,0.0,0.0
7.692374,2.8621132,proliferative,3.0,0.0,1.0,2.0,0.0,0.0
8.143193,4.569514,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
5.988225,2.4324832,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
8.513941,7.834689,proliferative,0.0,0.0,0.0,1.0,0.0,0.0
8.573679,7.2694955,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
3.962905,5.949786,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
8.252579,2.7826679,proliferative,0.0,0.0,0.0,0.0,11.0,0.0
7.0420527,8.817957,proliferative,1.0,0.0,0.0,0.0,0.0,0.0
6.3350744,6.137382,proliferative,3.0,0.0,0.0,5.0,0.0,0.0
6.985567,7.6129646,proliferative,0.0,0.0,0.0,0.0,0.0,2.0
7.8024497,2.4891307,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
6.8301663,2.3643663,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.462623,2.9482117,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
3.9146085,1.2415866,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
4.5142016,1.7872953,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.0072784,8.845595,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.187298,8.527875,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
4.7015457,2.4646335,proliferative,1.0,0.0,1.0,0.0,0.0,0.0
8.085157,8.141336,proliferative,0.0,0.0,3.0,0.0,0.0,0.0
3.0560696,1.3766685,proliferative,0.0,0.0,6.0,0.0,0.0,0.0
6.9130516,5.6891828,proliferative,2.0,0.0,5.0,2.0,0.0,0.0
8.12357,5.243309,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
8.141333,2.97668,proliferative,3.0,0.0,1.0,3.0,2.0,0.0
9.01052,6.3926506,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.4982586,2.95369,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
4.385955,2.2883937,proliferative,0.0,0.0,0.0,0.0,2.0,0.0
5.8272586,1.750688,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
4.732532,7.026578,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
8.408135,1.6196898,proliferative,0.0,0.0,1.0,0.0,0.0,0.0
8.629168,5.2855763,proliferative,1.0,0.0,0.0,0.0,0.0,0.0
5.8443108,2.8004062,proliferative,0.0,0.0,1.0,0.0,0.0,0.0
8.624011,2.746743,proliferative,0.0,0.0,0.0,0.0,3.0,0.0
8.446414,5.6183963,proliferative,0.0,0.0,0.0,1.0,0.0,0.0
4.5870285,2.1000392,proliferative,0.0,0.0,2.0,1.0,0.0,0.0
8.70445,4.22147,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
8.227546,8.106646,proliferative,1.0,0.0,0.0,0.0,0.0,0.0
8.485516,4.1543155,proliferative,1.0,0.0,0.0,0.0,0.0,0.0
7.883008,2.622308,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
8.023466,5.703459,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
5.382793,3.9872525,proliferative,1.0,0.0,0.0,0.0,0.0,14.0
6.4776998,3.0026197,proliferative,3.0,0.0,4.0,6.0,0.0,0.0
4.031299,1.6688863,proliferative,3.0,0.0,0.0,0.0,45.0,0.0
8.081467,7.503886,proliferative,0.0,0.0,2.0,0.0,0.0,0.0
7.968088,3.390618,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.0702357,4.962676,proliferative,2.0,0.0,0.0,0.0,0.0,0.0
7.969756,1.6458869,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.5787525,1.3032154,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
5.6434884,2.968564,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
8.263902,8.044326,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
4.7672606,2.647579,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.1685557,5.9191637,proliferative,0.0,0.0,1.0,0.0,0.0,0.0
3.6958668,2.5037167,proliferative,0.0,0.0,0.0,0.0,5.0,0.0
7.049711,9.10203,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
8.736365,6.708041,proliferative,1.0,0.0,4.0,1.0,0.0,0.0
8.200949,7.579003,proliferative,0.0,0.0,0.0,3.0,0.0,0.0
5.1805863,2.7885795,proliferative,0.0,0.0,0.0,3.0,0.0,0.0
6.554657,8.414522,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
5.1950073,1.9717407,proliferative,0.0,0.0,3.0,0.0,2.0,0.0
7.592323,4.411295,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
6.6289268,8.904569,proliferative,2.0,0.0,0.0,0.0,0.0,130.0
8.694021,7.503327,proliferative,2.0,0.0,0.0,0.0,0.0,0.0
5.409475,1.0604844,proliferative,1.0,0.0,1.0,0.0,0.0,0.0
7.8711233,4.986194,proliferative,0.0,0.0,0.0,1.0,3.0,0.0
7.6561,3.525944,proliferative,0.0,0.0,0.0,2.0,1.0,0.0
7.6866655,8.094157,proliferative,0.0,0.0,2.0,0.0,0.0,0.0
5.3236227,4.4062243,proliferative,0.0,0.0,0.0,3.0,0.0,0.0
7.747586,6.0208316,proliferative,0.0,0.0,0.0,0.0,1.0,0.0
6.9643354,8.069597,proliferative,0.0,0.0,0.0,0.0,8.0,0.0
8.6245575,2.045278,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
6.1013627,8.320782,proliferative,0.0,0.0,0.0,2.0,0.0,3.0
8.515332,5.0727396,proliferative,0.0,0.0,2.0,0.0,0.0,0.0
6.766321,7.631643,proliferative,1.0,0.0,0.0,0.0,0.0,0.0
8.874437,4.679266,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
3.9196649,0.2936796,proliferative,7.0,0.0,0.0,0.0,0.0,0.0
6.5326543,3.795407,proliferative,0.0,0.0,0.0,0.0,0.0,11.0
5.4372816,4.1131473,proliferative,1.0,0.0,0.0,0.0,0.0,0.0
8.731711,6.395032,proliferative,2.0,0.0,0.0,0.0,0.0,0.0
7.401743,8.990107,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.9895377,5.5458593,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
5.4819217,3.0517807,proliferative,1.0,0.0,2.0,0.0,0.0,0.0
4.812219,2.3068154,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.780849,5.941075,proliferative,0.0,0.0,0.0,0.0,0.0,2.0
8.774748,6.622261,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
5.046551,4.549073,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
5.2281694,0.041312244,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
6.626341,8.036517,proliferative,0.0,0.0,0.0,1.0,0.0,0.0
5.49086,1.5376778,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
5.3494463,1.6771026,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
4.777737,2.5617044,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
3.4526274,2.5093703,proliferative,0.0,0.0,0.0,2.0,0.0,0.0
4.0093985,2.336785,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
5.567844,5.0342026,proliferative,0.0,0.0,1.0,0.0,0.0,0.0
3.5522943,5.6680274,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.898554,3.6871002,proliferative,0.0,0.0,0.0,2.0,0.0,0.0
8.711746,5.246009,proliferative,3.0,0.0,10.0,1.0,0.0,0.0
8.747878,4.879759,proliferative,1.0,0.0,1.0,0.0,0.0,0.0
7.869758,1.6366203,proliferative,0.0,2.0,0.0,0.0,0.0,1.0
5.2558002,-0.10053137,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
8.682737,6.94355,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
5.3035088,6.3957067,proliferative,0.0,0.0,0.0,0.0,0.0,1.0
2.967083,2.469269,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
6.0855308,4.3178096,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
5.1528873,3.6032398,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
6.0306783,8.034177,proliferative,1.0,0.0,0.0,0.0,0.0,0.0
6.055434,3.879877,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
5.2803464,6.369147,proliferative,2.0,0.0,7.0,0.0,0.0,0.0
7.7586093,4.0500593,proliferative,2.0,0.0,2.0,0.0,0.0,10.0
3.9570425,2.2803078,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
8.51649,5.576795,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
3.4069815,3.0023992,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
4.375512,2.4910078,proliferative,0.0,0.0,0.0,5.0,2.0,0.0
8.1098995,4.264388,proliferative,0.0,0.0,0.0,0.0,0.0,12.0
6.542363,2.56017,proliferative,1.0,0.0,0.0,0.0,0.0,0.0
8.38646,8.0760145,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
3.581419,1.6451666,proliferative,0.0,0.0,0.0,0.0,15.0,13.0
5.5797,2.253313,proliferative,0.0,0.0,0.0,0.0,174.0,0.0
4.5022955,1.5637269,proliferative,0.0,0.0,0.0,0.0,0.0,34.0
7.416554,2.8884332,proliferative,0.0,0.0,0.0,0.0,3.0,0.0
9.099634,5.299754,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.533606,3.2161856,proliferative,2.0,0.0,4.0,0.0,0.0,0.0
7.428311,8.318545,proliferative,0.0,0.0,5.0,3.0,0.0,0.0
7.672537,5.738008,proliferative,0.0,0.0,3.0,0.0,0.0,0.0
6.3737297,8.448656,proliferative,0.0,0.0,0.0,4.0,0.0,0.0
7.3116584,6.19487,proliferative,1.0,0.0,1.0,1.0,21.0,0.0
6.4115043,3.3931408,proliferative,2.0,0.0,0.0,0.0,0.0,0.0
8.574148,8.615142,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
5.98571,3.4370089,proliferative,0.0,0.0,0.0,0.0,12.0,0.0
5.8227816,3.1679473,proliferative,1.0,0.0,0.0,0.0,0.0,0.0
6.2990837,3.2273765,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
8.949674,6.6539493,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
5.506013,2.721237,proliferative,3.0,0.0,0.0,0.0,0.0,0.0
8.320278,8.278875,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
4.71924,1.7587914,proliferative,1.0,0.0,0.0,0.0,0.0,0.0
5.069231,2.5076363,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
6.2420692,2.1775823,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
3.783212,2.461486,proliferative,0.0,0.0,0.0,3.0,0.0,0.0
7.488082,4.4793463,proliferative,1.0,0.0,0.0,3.0,0.0,0.0
5.934548,2.1462848,proliferative,1.0,0.0,9.0,0.0,0.0,0.0
7.3162923,8.193555,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.7011085,5.756081,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.8589773,2.4828892,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.854929,3.871416,proliferative,0.0,0.0,6.0,0.0,0.0,0.0
6.552134,4.3319683,proliferative,0.0,0.0,1.0,3.0,0.0,5.0
4.5237083,2.79153,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
5.9046464,2.2773118,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.4850173,5.9357066,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
8.842578,5.5006957,proliferative,0.0,0.0,0.0,1.0,0.0,0.0
4.6537576,2.611727,proliferative,5.0,0.0,1.0,0.0,0.0,3.0
4.9249763,0.16818905,proliferative,1.0,0.0,3.0,1.0,0.0,0.0
6.7978845,6.830361,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
0.21430752,6.4791193,proliferative,3.0,0.0,0.0,0.0,0.0,0.0
8.195227,6.116304,proliferative,0.0,0.0,4.0,0.0,0.0,0.0
4.737922,3.2485297,proliferative,0.0,0.0,0.0,0.0,0.0,3.0
4.1377378,2.2399995,proliferative,1.0,0.0,0.0,0.0,0.0,0.0
8.655023,7.4490166,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
8.297445,3.6145966,proliferative,2.0,0.0,0.0,1.0,0.0,0.0
6.6663537,4.174329,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.9440064,2.949852,proliferative,0.0,0.0,0.0,1.0,0.0,0.0
7.0608215,8.709146,proliferative,0.0,0.0,0.0,1.0,0.0,0.0
7.552601,2.617539,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.6450086,3.686794,proliferative,1.0,0.0,0.0,0.0,0.0,0.0
5.793493,6.227369,proliferative,1.0,0.0,0.0,0.0,0.0,0.0
7.952051,5.778737,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
4.4698935,1.9121277,proliferative,2.0,0.0,0.0,0.0,0.0,0.0
6.9045005,8.789515,proliferative,0.0,0.0,3.0,3.0,0.0,0.0
8.177989,8.557278,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.028346,3.7098398,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
8.310604,8.55159,proliferative,1.0,0.0,0.0,3.0,0.0,0.0
7.503385,8.324109,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
6.035073,2.3767393,proliferative,0.0,0.0,0.0,1.0,0.0,0.0
7.9520183,6.237039,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
4.63292,1.4307168,proliferative,0.0,0.0,2.0,0.0,0.0,1.0
7.955054,3.9954712,proliferative,0.0,0.0,3.0,0.0,0.0,0.0
7.5963354,4.445247,proliferative,1.0,0.0,0.0,0.0,0.0,0.0
6.42252,3.9437826,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
8.373526,7.814328,proliferative,0.0,0.0,1.0,1.0,0.0,0.0
6.268043,5.6917553,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
8.0687475,5.3591204,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
4.4675226,5.34805,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
8.525795,7.9206634,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
8.53595,7.9585357,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
6.503498,6.8504844,proliferative,1.0,0.0,0.0,0.0,1.0,16.0
5.891851,2.553807,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.5605164,3.4132133,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
8.336695,7.546314,proliferative,2.0,0.0,0.0,1.0,0.0,0.0
6.5330014,3.4032402,proliferative,0.0,0.0,0.0,1.0,0.0,0.0
4.0034156,2.091433,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
4.154598,3.5004044,proliferative,0.0,0.0,5.0,0.0,0.0,0.0
4.172725,5.734399,proliferative,2.0,0.0,6.0,4.0,0.0,34.0
8.68141,7.76367,proliferative,0.0,0.0,3.0,0.0,0.0,0.0
5.2231607,4.903979,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.553104,7.9233537,proliferative,1.0,0.0,0.0,0.0,0.0,0.0
5.854677,3.1201034,proliferative,0.0,0.0,0.0,2.0,0.0,0.0
5.8457336,5.052955,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.296464,2.913396,proliferative,2.0,0.0,2.0,1.0,0.0,0.0
6.5761094,2.9672813,proliferative,0.0,0.0,1.0,0.0,0.0,0.0
6.26552,2.7002082,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
8.060576,7.9973874,proliferative,2.0,0.0,0.0,0.0,0.0,0.0
8.507081,6.2215686,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
5.5942283,5.8635187,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
6.231537,5.353421,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
9.038063,5.8841143,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
3.9566925,2.0975652,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
4.4477444,5.1434965,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
8.510102,2.7323532,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
6.7858276,4.225386,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
5.413852,2.6886766,proliferative,0.0,0.0,1.0,0.0,0.0,0.0
8.890549,5.595623,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
6.7892756,8.395029,proliferative,4.0,0.0,1.0,0.0,0.0,0.0
6.70828,5.625389,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.2191315,4.0626225,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
6.328266,7.742305,proliferative,1.0,0.0,1.0,1.0,0.0,0.0
4.8181763,5.960529,proliferative,1.0,0.0,0.0,0.0,0.0,0.0
8.976374,4.792062,proliferative,0.0,0.0,2.0,0.0,0.0,0.0
7.614715,5.8179007,proliferative,2.0,0.0,2.0,3.0,0.0,0.0
4.050116,2.078094,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
6.1665897,6.8478537,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
4.681762,2.4488833,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
6.646555,5.9202743,proliferative,0.0,0.0,0.0,0.0,3.0,0.0
8.032403,7.9960113,proliferative,1.0,0.0,0.0,0.0,0.0,0.0
8.012753,3.7379699,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
4.7070227,6.539083,proliferative,0.0,0.0,2.0,0.0,0.0,0.0
6.4029355,8.304464,proliferative,1.0,0.0,1.0,2.0,0.0,0.0
7.8480644,7.772975,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
5.8268538,0.68507415,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
8.625349,7.5319047,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
4.996333,1.1470116,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
3.8004289,2.2163298,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
4.959008,2.527183,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
6.672381,3.7004948,proliferative,3.0,0.0,0.0,0.0,0.0,0.0
8.232422,3.7468061,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.606755,4.1656213,proliferative,0.0,0.0,1.0,0.0,0.0,0.0
7.856846,5.4619904,proliferative,0.0,0.0,1.0,0.0,0.0,0.0
5.253104,6.1452,proliferative,1.0,0.0,1.0,0.0,0.0,3.0
8.041413,3.3018563,proliferative,4.0,0.0,0.0,0.0,0.0,0.0
7.320806,2.5680323,proliferative,0.0,0.0,0.0,0.0,2.0,0.0
6.599979,2.6695843,proliferative,0.0,0.0,0.0,5.0,0.0,0.0
8.1119995,6.9070134,proliferative,0.0,0.0,0.0,0.0,14.0,0.0
8.672584,6.321579,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
4.2983575,2.355525,proliferative,1.0,0.0,0.0,0.0,0.0,0.0
7.5558534,3.1966972,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
6.5312343,6.4174047,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
5.115609,3.1188838,proliferative,0.0,0.0,0.0,1.0,0.0,10.0
7.1985354,8.075812,proliferative,0.0,0.0,0.0,0.0,2.0,0.0
7.1427846,2.3896818,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
4.998015,6.593992,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
5.2415886,6.3581266,proliferative,0.0,0.0,0.0,0.0,0.0,36.0
4.603433,2.2575214,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.1219,1.6600175,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.908179,3.436687,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
8.084464,6.047616,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.3695946,4.4847097,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.605519,3.6749597,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.9311066,7.292458,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
6.0945797,2.3953335,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.832247,8.194345,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
2.7283027,1.0351822,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.6257014,2.6441445,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
8.674293,5.202967,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.1592436,7.9262776,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.6661425,7.2951045,proliferative,1.0,0.0,2.0,0.0,0.0,0.0
4.9398293,0.8812075,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
6.7643023,1.849508,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
8.770936,7.603238,proliferative,0.0,0.0,3.0,4.0,0.0,0.0
5.5588913,4.6005907,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
8.326758,2.497049,proliferative,2.0,0.0,0.0,0.0,0.0,0.0
7.4303303,9.011736,proliferative,2.0,0.0,0.0,0.0,0.0,0.0
7.6752815,3.1719823,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
8.496794,3.489666,proliferative,2.0,0.0,1.0,0.0,0.0,0.0
7.4746714,2.9937072,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.7793655,2.6261852,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.4521456,7.619951,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
3.8752444,5.2225266,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
5.540116,3.8517437,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
8.66064,2.3872032,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
4.470335,2.618939,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
3.1771314,0.8423913,proliferative,1.0,0.0,1.0,0.0,0.0,0.0
7.8556175,2.3373263,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
6.6755924,5.028181,proliferative,0.0,0.0,0.0,0.0,3.0,0.0
3.4344816,1.7012799,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
6.0002136,0.9894273,proliferative,0.0,0.0,0.0,2.0,0.0,0.0
7.5790677,3.8299294,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
6.9270663,6.0730624,proliferative,0.0,0.0,0.0,0.0,1.0,0.0
7.5666604,1.3373761,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
4.8408723,2.4552,proliferative,1.0,0.0,0.0,0.0,0.0,0.0
4.8159657,1.4708574,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
3.189408,1.8779379,proliferative,0.0,0.0,0.0,0.0,84.0,0.0
8.302925,5.9049387,proliferative,0.0,0.0,0.0,1.0,0.0,0.0
5.393749,1.7609507,proliferative,0.0,0.0,0.0,0.0,2.0,0.0
7.391477,2.8728406,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
3.6990106,2.123023,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
6.6725273,3.7565029,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
5.706565,4.1629663,proliferative,0.0,0.0,0.0,1.0,0.0,0.0
4.0758405,1.414206,proliferative,0.0,0.0,0.0,0.0,0.0,1.0
7.371047,3.4143143,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
6.831299,5.89989,proliferative,0.0,0.0,0.0,1.0,0.0,0.0
6.9586463,3.284787,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
5.7404966,3.4227004,proliferative,2.0,0.0,0.0,0.0,0.0,0.0
6.6332054,6.8367314,proliferative,0.0,0.0,0.0,1.0,0.0,0.0
7.8626714,7.861504,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
4.8745723,2.2586834,proliferative,0.0,0.0,0.0,4.0,0.0,0.0
8.501396,3.2836168,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
3.639292,2.1769533,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
6.063148,7.8333445,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
6.97072,2.9358761,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.6090364,6.326192,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.2046533,3.7206016,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.0855417,2.2723293,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
8.996751,3.9865518,proliferative,2.0,0.0,0.0,0.0,0.0,0.0
6.4203725,5.354441,proliferative,0.0,0.0,1.0,0.0,0.0,0.0
5.816627,0.963676,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.195889,7.8758,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
3.0860817,2.419153,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
3.4980142,5.1169844,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
5.382795,6.161304,proliferative,0.0,0.0,5.0,0.0,0.0,0.0
8.07822,3.327076,proliferative,1.0,0.0,0.0,0.0,0.0,0.0
5.306965,2.1378443,proliferative,0.0,0.0,0.0,2.0,0.0,0.0
5.3397646,1.6353952,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.8430777,2.9238033,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
-1.8012522,3.3985636,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
4.344561,7.3722224,proliferative,0.0,0.0,0.0,0.0,0.0,191.0
8.100726,3.8881638,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.9708853,3.938552,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
6.0245795,2.0004246,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
8.107693,4.050792,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
4.926534,1.8587706,proliferative,0.0,0.0,0.0,0.0,0.0,15.0
4.9463067,1.9265122,proliferative,1.0,0.0,0.0,0.0,0.0,0.0
7.1836605,2.5969036,proliferative,0.0,0.0,0.0,7.0,0.0,0.0
8.50869,3.4733524,proliferative,0.0,0.0,3.0,0.0,0.0,0.0
4.255895,2.223311,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
5.9913154,8.134269,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
8.246021,5.3796506,proliferative,2.0,0.0,1.0,0.0,0.0,0.0
7.931489,1.1728897,proliferative,0.0,0.0,0.0,0.0,1.0,24.0
4.622825,2.267349,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
6.11446,8.423849,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.748472,3.0768068,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
7.8240757,1.2865282,proliferative,0.0,0.0,0.0,0.0,0.0,0.0
5.6033206,7.547217,proliferative,0.0,0.0,0.0,0.0,18.0,0.0
8.939167,4.9346604,proliferative,0.0,0.0,1.0,0.0,0.0,0.0
