gene,umap_x,umap_y,cluster
AC020656.2,26.722517,5.6800237,7
AC015849.3,24.882895,6.3197756,7
TOP2A,22.167397,10.767482,8
MMAA,24.734869,3.300185,4
USP6,24.879128,4.59892,4
LIPG,22.163982,4.147728,6
CAPN12,26.111687,4.245374,4
MYO1D,28.052671,5.582843,0
EHMT2,23.658888,6.791129,2
PPP1R3C,21.643972,2.7807295,6
PDE6A,25.034458,5.442232,7
AC015909.3,24.199509,5.8310437,8
ADAM19,24.358404,7.156157,0
AL022329.2,27.284256,6.7240486,0
AL591845.1,23.792143,3.8131192,4
STK38L,24.718306,7.103988,1
FBXO25,24.329422,5.2117424,7
VWF,25.558363,6.4818416,0
PIAS2,26.729334,7.8637657,1
CHD1,24.934889,8.70844,1
IQCK,21.045425,6.5592246,8
SAMD5,24.114202,5.449636,9
JMJD1C,26.158144,4.5930347,3
AC073254.1,26.789711,5.041191,7
AL606760.3,25.899155,4.27735,4
GOLGA4,24.531115,5.502829,3
MATN2,25.512794,7.8479595,0
UFM1,23.43898,4.5714903,4
DUOXA1,26.522038,4.9805117,0
WDR11,24.438051,5.276585,3
HMGA2,22.999025,8.02185,2
PIAS3,22.213469,4.8387446,8
AL031587.3,26.763355,6.3969107,7
AC008537.4,25.632446,8.945452,0
PDCD5,20.652674,6.2791476,8
AZI2,23.31418,1.6515391,8
CBR4,23.356915,6.9520273,2
MIR34AHG,26.067968,7.928415,0
AC087292.1,26.238607,6.55248,0
KATNAL2,26.31523,5.9541106,7
TGFBR1,24.71382,8.595405,2
INTS8,23.36223,6.8990035,2
GFPT2,22.045567,4.2245317,8
AC099489.1,26.931793,5.108972,7
LCAT,23.647163,7.561395,8
LINC01772,26.084711,3.9858108,7
PIH1D3,23.912535,4.6789246,8
TUBE1,24.571512,7.598101,8
KMT5C,19.767828,5.729899,8
NAA16,25.941494,4.6155276,8
USP4,23.409697,7.814783,2
INPP1,21.680782,3.544492,8
AL035681.1,26.248669,4.504237,7
AC091488.1,27.46117,6.555636,8
MYO9B,24.094934,7.2589083,5
HMMR,22.196941,10.744843,8
PROSER3,22.609571,7.715838,2
MT1M,23.50276,3.0033314,4
LINC01565,25.395765,3.1488855,4
EHMT1,25.633759,7.8693757,5
SMCR5,26.025013,7.5225005,5
ZBTB21,24.973034,8.161538,5
NYAP2,24.023968,3.6049287,4
AP001505.1,26.9955,7.2192526,1
FHIT,21.713655,2.768893,8
NUP107,22.643223,8.87047,8
FBXO38,25.591223,5.102301,7
C1QTNF12,23.984758,5.240432,4
AL365271.1,24.163807,4.1842713,4
AL033528.2,25.7287,7.3408914,0
LTBR,25.422098,4.432755,4
AC142472.1,24.903824,3.3526661,4
GLS,24.417479,5.3924284,3
FRMD4B,23.993752,7.9976068,5
TAB3-AS2,25.472692,2.9407954,4
AL121987.2,22.749487,3.594975,8
AC010809.3,25.732933,5.661351,0
DNAH12,26.894194,5.236405,7
LINC01087,27.352753,6.8675456,1
LINC01730,25.1757,4.2213984,4
LRRC4,24.732412,6.4004374,3
NPPA-AS1,24.471731,5.9407754,7
PGAP3,21.819384,4.066454,8
BHLHE41,27.013844,6.8005753,0
ARNTL,25.6348,7.3403955,0
ZCCHC9,23.00539,7.9776816,2
LINC02271,26.374186,4.2100735,7
TAS2R13,24.92178,8.506657,0
CDCA8,21.87484,11.012017,8
DCAF16,24.471115,6.0087647,8
TONSL,20.947483,5.9327273,8
VEGFD,21.742033,2.7032387,8
JAK2,25.821716,7.7739716,7
DNAH7,26.16328,6.016276,0
AC008781.2,24.494934,4.9237,8
ANKRD28,24.647161,4.261813,7
EPN3,26.55231,6.452574,0
AC089984.1,26.847319,4.2222877,4
CREB5,25.49078,7.774631,1
P3H2-AS1,20.45145,5.3514647,8
EVI2A,24.464338,3.2085817,8
RBM26,25.168999,7.791244,5
AC120114.1,27.184103,5.6524825,0
TNK2-AS1,22.931944,4.149086,4
AC093274.1,26.028812,3.9372756,8
AC067750.1,27.411028,6.7899733,7
AL117209.1,26.882149,5.685825,0
RETREG1,26.927671,7.5444593,0
CENPW,-1.7702377,-0.31864873,8
ACOT13,19.848772,5.4271393,8
ZC3H6,25.421883,5.1377344,4
AL590867.1,27.522867,7.280153,0
AARS2,24.102398,9.274676,8
DECR2,25.693918,2.810962,4
LRRC34,25.97959,3.1642644,4
PPARGC1B,21.811398,5.233802,8
LINC01841,25.69478,7.1829967,8
HMGXB4,22.335192,9.046212,8
SMCO3,26.071697,5.853829,8
COL27A1,22.17452,3.5098913,6
SLC35F1,27.957771,6.0978084,8
CDRT4,24.817377,5.9026475,0
LINC01535,26.510462,4.3596435,4
MSH3,23.321966,8.795886,2
EPB41L5,26.2166,7.376629,7
AC007292.2,24.248367,7.673028,2
GADD45G,23.042368,5.0423265,4
AC024060.1,23.561352,4.588231,4
COX7B,20.347958,5.757849,8
HHIP,27.167,3.8212667,4
MEIS1,26.283117,6.426609,7
SACS,25.834526,8.201267,9
STAT6,23.908995,5.457461,3
PPM1A,25.060436,6.180156,8
AC002116.2,21.5531,6.5621567,8
ASH1L,26.336506,8.171222,1
AC073896.3,25.084665,7.3491755,7
AC234582.2,23.944609,5.1428485,2
PYROXD2,23.5155,3.5753732,8
PNPLA3,23.101517,4.128469,6
PCNX2,23.720007,7.416365,2
SESN3,24.808264,2.7085054,8
CNDP1,23.842646,6.834442,8
MTMR11,26.023848,8.961692,0
SSH2,20.307678,6.2053795,8
ZNF93,22.925905,8.4681425,8
PLCE1,25.625916,8.952032,5
SLC6A6,22.07753,3.1221,6
ITCH-AS1,22.662323,4.3023696,8
ZFX,25.623251,8.054253,0
LINC01518,26.716423,2.9614637,8
SETX,24.623545,7.9600887,1
FNDC7,27.367563,6.8748674,0
SLC16A14,27.468431,6.1917586,8
BHMT,26.624954,5.17438,0
FAM214B,22.87419,3.577729,4
MT1F,23.7532,1.9919991,8
MMP2,21.311125,3.4311538,6
PKD2L2,24.515163,3.1559186,4
CEMP1,25.412537,5.0703716,4
AC138035.1,26.807697,7.745573,0
L1TD1,26.600231,4.9920416,8
AC092171.3,27.652374,5.3835497,7
AL590079.1,22.627539,2.834719,8
ARHGEF25,22.23338,5.639612,2
ARMC9,24.178398,7.2032757,5
GPATCH8,22.123638,7.511979,2
LINC02572,25.306484,5.2810135,0
PASK,23.43988,8.025471,8
BCAR3,23.273617,4.014298,4
LRRTM2,24.80021,5.033125,7
CEACAM1,23.189535,7.531302,8
AC069542.1,24.121073,3.6032255,4
SLC25A30,26.089846,3.29008,4
RGS9BP,26.629103,4.5832453,0
ITGB3BP,-1.7892327,-0.33764386,8
STAT5B,25.342052,6.1865473,0
AC009950.1,26.106247,4.6004653,4
GDNF-AS1,22.771278,6.324767,8
ABHD5,22.708261,8.017456,8
LGR4,24.769302,4.318691,4
IPPK,24.689777,4.919207,4
MSS51,27.663534,5.652381,0
AC009690.2,26.751709,5.9700174,7
ZNF571,26.315657,4.9849486,7
FAM122B,22.283384,9.66553,8
ZDHHC8,22.108782,3.1126704,4
CLDN15,25.173834,3.65297,4
IL7R,27.592903,6.6238422,0
NCKIPSD,23.85591,4.918485,8
ZNF292,25.080404,6.2838664,3
GRM3,26.140121,4.7682567,7
AC133528.1,25.643734,5.6151915,4
ALAD,23.33312,4.5273924,8
Z99289.2,26.257627,5.4882946,7
ADA2,25.783823,6.4688816,0
VMP1,21.972809,7.2162232,2
THOC1,26.19774,8.410684,1
AAK1,25.93355,8.675929,1
ALKAL2,24.607683,8.360108,0
AC074117.1,25.24213,7.160737,5
CEP104,24.39783,4.0510716,7
GTSE1,22.166405,10.705789,8
ARHGAP33,25.213678,9.081244,8
AKT2,23.37164,6.008128,4
AC022558.3,25.552912,6.332605,0
MCL1,24.874947,7.3272,2
DNAJC11,24.289549,7.38498,5
AP1G1,25.856106,6.1626897,3
ZNF382,25.065948,4.040881,4
AC087521.4,24.968298,6.823126,2
PER3,25.010056,2.7874658,4
SELENOS,20.553694,7.4276876,8
PGF,21.151121,6.901145,2
TMEM259,20.023928,5.401867,8
PFKFB3,24.169128,2.597318,4
AC023906.3,22.40456,5.5005207,8
AL022322.1,25.296463,2.551829,4
DDX55,22.380623,6.941552,8
SMC5,24.934164,8.553164,5
AP000265.1,25.69593,6.1152782,8
VPS36,21.944567,6.201312,8
WDR7,24.910427,7.833834,2
AC022400.7,22.378426,8.030307,8
AC003986.2,25.699503,3.8779898,4
CACNG8,24.694416,8.374149,0
LYPLAL1,23.130606,4.09756,4
TNFSF9,27.979729,5.141941,8
TMEM30A,24.771194,5.260705,4
NDUFAF2,21.397041,6.191397,8
GRIP2,25.479666,4.6377482,0
PTPRD,25.857609,7.1630096,5
MFN1,24.724684,6.8813763,5
AC055855.1,26.396076,5.5160003,7
AC010834.3,27.635393,5.2940607,8
MTCL1,27.356724,7.0244856,0
TMEM63A,23.314234,7.6824393,2
AL645608.7,25.771,5.160371,8
PTPN4,26.106,8.335333,5
JARID2,27.396898,4.8085175,3
ZFHX3,25.428114,8.335305,1
CDK12,24.75681,7.044478,1
ATXN7L3,24.93588,8.051831,5
IFT172,25.811184,5.749564,3
AC093752.2,27.507645,7.014673,0
DIAPH3,-1.7580593,-0.28146616,8
TIGD7,25.016905,7.7110023,0
SIRT5,20.235125,5.8038955,8
ABCC10,23.652977,4.0894914,4
CEP76,26.148125,7.26688,8
LINC01285,24.81428,3.597849,4
DPF2,25.422092,3.455729,4
TXLNB,26.23447,3.870874,4
FAM184B,24.185562,3.7297041,4
USP13,23.228054,8.160914,8
UBXN8,22.72256,2.7603855,8
CBWD1,25.230019,6.737321,5
TTC31,20.754555,6.4899993,8
POLD3,20.573053,7.4859805,8
AL162293.1,25.583937,4.0761757,4
PUS10,25.06652,5.038929,7
RNF139-AS1,27.689753,4.6468444,8
TRPS1,24.724382,6.5371366,3
GCNT2,24.108744,7.3637247,8
LAMP2,27.756802,5.2526712,8
SEC31A,24.37497,4.3518825,3
SEC22B,23.402906,6.0453587,5
LIG1,22.941132,9.759582,8
OGDHL,19.771677,5.235208,8
KIAA1328,20.606043,7.632805,8
HM13-AS1,25.622427,7.7366676,0
CDT1,-1.8030885,-0.39307395,8
ANO8,27.382044,4.049958,4
AC018557.1,27.24261,5.2719164,1
FKBP2,20.358227,6.479823,8
GNAT2,25.954563,3.5159032,4
TBC1D9B,22.075289,7.238037,2
CHRNE,23.92222,5.938986,2
PARP14,23.786024,8.685594,2
DHX32,24.28796,6.56909,3
AC073878.1,25.39754,5.9029503,0
AL034417.3,25.661419,5.178664,8
CYP1B1-AS1,25.702534,4.441686,7
ATAT1,24.113598,5.091629,4
ARHGEF37,25.069311,6.546044,8
TTC7A,25.209967,7.843478,0
RETSAT,24.403835,4.7935495,7
BICD2,24.708838,6.2002106,0
VPS45,23.430319,6.912557,2
AC009908.1,22.425999,5.8720155,8
LYG1,26.28998,8.009871,0
MTREX,26.232988,7.4053273,1
DHX57,24.607386,5.7291284,3
ZNF70,24.783949,6.2393374,5
CHST5,25.78437,6.3217425,8
DNAJC16,24.185484,3.779678,7
ABAT,25.138678,4.0109553,7
FAM66B,26.068846,6.754063,0
DNAI1,24.891428,2.4823096,8
AC022762.2,27.285309,6.258542,0
TRIM56,23.701498,6.7631755,1
SYP,25.575617,3.4836183,4
RANBP9,23.500465,8.5416565,8
CNTN1,25.186905,2.9034328,4
AL139274.2,25.982506,3.725028,4
AL359551.1,25.042904,2.9261715,4
RAPGEFL1,24.558844,5.8227224,8
PSD3,23.352507,7.5901284,0
AC069185.1,24.943407,7.982777,8
ZNF395,21.440985,5.83327,8
DHX30,21.68748,7.6487274,2
MEF2C-AS1,26.44555,5.6175942,8
ZNF252P-AS1,26.327002,4.553261,4
RIC8B,23.638165,8.281033,2
AL031775.2,26.531523,7.5979543,0
FAT1,25.695034,8.345537,1
AC008840.1,26.238861,4.1743116,7
IPO7,23.74793,8.268039,2
ARMCX5,25.265598,5.354636,7
ERRFI1,22.587008,7.2707386,8
AL133410.1,25.241066,3.7779477,4
SEC62-AS1,26.138645,4.1067796,4
KIAA0408,26.144348,6.37624,7
AC092301.1,22.711071,3.6103592,6
SETD4,24.51282,6.024945,2
PARP6,26.711735,5.4392676,8
SPDYE1,26.643913,6.309814,7
UBR4,26.800951,4.327849,7
AL157935.1,23.233461,5.958517,8
MROH6,22.422262,3.8680606,6
DLG2,26.386082,4.42618,7
ARIH1,26.849342,6.4629865,3
CCDC88C,24.083208,6.1001678,4
MROH8,27.116392,6.798577,0
MSN,21.576824,7.1812983,2
INPP4B,24.192722,5.129985,7
TNRC6A,25.432514,8.207253,1
LMTK2,26.844612,7.42581,1
ALG13,24.773659,6.803328,8
TRIM41,25.224224,6.618055,5
PSIP1,20.886156,7.8728967,8
CLK3,27.313126,4.2515945,8
AC010643.1,22.26981,5.833444,8
PON2,21.618717,6.865124,2
EXOC7,24.281982,2.8891008,4
AL137067.1,23.313877,4.9306874,4
AL691447.2,26.50042,3.6902575,8
GNL2,24.531242,8.228744,5
DHX34,22.746899,4.158622,8
PRDM16,24.650652,3.172847,8
NUGGC,25.439934,4.9131665,0
DQX1,24.31141,6.929417,2
EPM2AIP1,24.080162,7.697261,5
RNF103-CHMP3,23.51768,3.4762619,4
MACF1,26.353794,7.4113355,9
AF233439.1,25.921291,8.366197,8
YY1AP1,23.806364,3.0068355,8
AC012349.1,27.824928,5.6069164,0
AC009034.1,26.384548,6.3247094,0
AC073575.2,23.42036,2.621299,8
FNDC3A,23.985298,5.9517803,2
ZNF257,26.177643,8.027606,8
WDR41,21.268185,6.8783937,8
AC124016.2,22.507227,6.175317,8
WDR73,24.136375,6.505716,3
AC021504.1,23.993044,4.6028223,7
TSSK3,26.986118,6.088668,7
SPRTN,21.78186,7.8037357,8
AC000035.1,22.090286,4.265169,8
EID3,20.909182,4.740688,8
ATXN1L,26.856874,4.531158,0
LAMTOR3,24.227875,2.4840782,4
CRNDE,22.30579,9.584649,8
AC073352.2,25.445087,3.3978257,4
APP,22.368036,3.0250838,8
MYRF,23.563839,5.531505,8
PCDH7,24.172297,6.9847407,1
RARS,21.983261,4.9411044,6
VANGL2,23.674469,3.6007075,8
ZNF117,25.862612,6.8625307,9
ZNF101,26.496037,8.126848,8
NTRK1,26.704157,4.6761146,7
CEP131,22.96722,8.6922,8
KRTCAP3,26.286613,3.637019,4
KRTAP5-9,23.401762,4.67216,4
SLC2A1-AS1,24.205898,4.523604,8
PLEKHA2,23.733408,4.387369,4
Z82173.1,23.037374,5.134327,8
AMIGO1,23.63633,3.2680392,6
SPG11,24.820408,7.304363,2
RSPH9,26.035625,5.99503,0
ZNF32-AS2,24.817268,5.71396,0
RALGAPA2,23.107872,7.8671727,2
SLC25A34,24.609007,4.882132,4
CD84,26.281757,7.5161514,8
KHNYN,24.87187,8.039257,2
ATF6B,25.770086,8.795976,0
AC006027.1,27.178326,4.76277,0
SOX21-AS1,26.088408,5.139087,0
LINC00266-4P,22.399725,3.4855936,4
BICD1,24.133827,7.763102,2
AC026412.3,23.726105,4.3043556,4
SLC35G5,23.401693,3.0073953,4
AP005717.1,27.061651,3.6608512,8
AC005162.3,25.190107,6.382708,7
VWA8,24.681564,5.3928475,7
KIZ,22.570038,5.007806,8
PARD6G-AS1,26.256958,4.9106274,4
PIEZO2,22.977224,8.387793,8
ZNF124,24.621897,7.131327,2
TBC1D32,25.353117,7.00453,1
CYTH2,24.704208,3.29556,8
RCAN3,24.617418,4.2903156,8
MAGED1,22.19637,4.9761405,6
AC021739.3,27.47668,4.867217,8
AC027796.3,27.447725,5.6197634,0
CDKAL1,25.11187,9.092481,0
MRS2,23.234879,5.009314,2
AL592071.1,21.535278,3.8292844,8
AL603839.2,25.096952,6.121299,7
LINC02245,25.869616,5.431067,8
TRIM52,27.449203,4.789031,1
FRMPD1,23.104683,4.4077053,6
ACER2,26.271692,4.55299,4
TMEM214,22.401344,7.8704653,2
CUL4B,26.792711,8.200136,0
AL138963.3,26.156414,5.5346227,4
FLCN,23.058086,2.620954,8
Z83847.1,24.408798,4.1640425,4
THOC2,23.277357,8.301793,5
LPO,24.801691,4.728113,4
CNKSR2,23.47497,3.3629718,4
KIF20B,-1.8166249,-0.3650572,8
ZNRF3-AS1,22.713093,5.3962207,8
NR2C2,26.202301,7.803088,7
TRMT10B,25.952147,5.5370665,0
FIRRE,24.615414,5.5757413,7
ZFP69,24.153605,6.8830943,0
FAM156A,22.800655,4.8052487,4
EHBP1L1,22.142155,7.366972,2
SLC25A12,23.641293,4.3591695,4
LMNB1,22.05656,8.750751,8
AC012313.1,25.994846,8.096074,5
AC027796.4,23.035841,3.4652963,4
AC010998.2,24.98635,5.353807,7
PDE7A,24.137985,8.969886,8
FAM208B,25.544474,6.680063,9
ABCC5,22.469273,5.719917,2
RASL11A,26.836832,7.182506,0
WNT4,24.212442,3.4375947,4
INTS4,23.99393,7.442628,8
ABCA2,23.331442,4.1842766,8
CRBN,22.455727,3.3062563,6
RBM19,23.689695,6.7391753,5
TM2D3,24.453627,2.9016552,4
NTN1,25.760807,8.277882,8
ANGPTL3,25.926004,4.7879815,0
SYN2,25.411804,2.6701546,8
DNAJC13,25.75535,6.5501075,1
AC040934.1,27.401804,6.202476,7
RNF180,27.34336,6.0974636,0
AC016722.2,27.396662,6.1057024,7
LINC02177,26.098787,4.1713457,8
KLHL29,24.690151,7.096505,0
POLDIP3,25.879221,3.0613935,8
MIER3,27.574278,6.8346567,3
AC117395.1,26.173967,3.2833433,8
SLC2A6,23.085636,5.646151,2
ADNP,24.417873,8.297847,1
AC005540.1,25.134512,3.77133,7
MT1G,22.578888,2.0472727,8
STC2,21.582441,2.9597292,6
LSG1,26.112616,7.731771,1
AC105094.2,24.757223,3.9215748,4
TCF20,23.221376,9.012653,0
ITGB2,22.624939,6.33335,8
GNB3,23.879274,8.417192,2
LINC02344,24.478455,3.1532812,8
AC010501.1,23.177818,2.1119578,8
AHNAK2,24.183113,4.3613615,7
FAN1,24.923796,4.9468822,3
SLC47A2,23.744385,5.9732895,0
SMCR8,26.30886,7.250876,5
RUNDC3B,25.63659,6.6270423,0
AC005726.1,24.161709,7.026017,1
IL10RB-DT,24.436232,6.231215,5
GLUL,23.679731,1.6193241,8
SULT4A1,24.50362,3.714372,4
AC005944.1,27.34652,6.764668,3
ODF2L,25.109257,6.8869576,5
PYDC1,23.087646,4.1413474,4
AC013731.1,22.76705,4.1252093,8
AL359220.1,23.432335,4.8226047,4
ERI2,24.481293,8.973079,8
NNT,21.343224,7.998327,8
PHF21B,26.69679,5.0614023,7
ZNF713,25.545261,5.095802,4
FZD5,25.814886,7.975716,0
PPM1L,23.887754,3.5855994,4
SLF1,23.195086,7.7731466,8
COX6A2,21.090706,5.0178213,8
LINC00854,24.948744,4.372085,4
PRKN,23.863941,3.9896095,4
ADPGK,21.780365,6.6840653,2
MYO5A,24.578432,5.558229,2
AL928654.2,24.822449,4.0985103,4
MTRNR2L8,21.127542,5.5006413,8
ANLN,-1.8254145,-0.37384135,8
NPFFR1,26.433168,5.2984524,0
DCTN1-AS1,25.072378,2.9589927,4
AP002360.2,24.305725,4.6922197,7
PLEKHH3,21.994658,6.175635,8
ZKSCAN3,24.92107,5.54062,4
PDS5A,23.600653,8.675296,8
ARFGAP1,23.182783,5.058328,2
CIP2A,23.98309,5.503136,8
LIN28B,22.657597,5.3482633,2
ALG10B,26.939823,6.5327773,5
RYR1,23.105692,3.1530364,6
NCKAP1L,24.071436,7.5275965,2
MIR99AHG,23.330303,2.547478,4
PPP6R3,26.257145,8.221414,7
RAB18,24.392324,7.5595846,2
HK2,25.980904,3.3529212,7
NOTCH2,26.23934,7.0549664,0
BDNF,21.82032,3.9954107,8
FO393418.1,25.489668,4.446358,4
MIR4458HG,21.770098,3.017218,6
CLCN3,25.185638,5.701554,7
FUK,20.838572,6.2821636,8
HACD4,23.610064,5.617376,7
ZNF233,26.63513,5.7741218,7
INPP5E,25.244282,3.7143235,4
AL445307.1,23.777487,6.0580587,4
LINC00663,27.384325,5.3361797,0
AC004801.6,26.152617,8.082967,0
ABHD16A,27.122211,4.927377,7
MAP4K2,20.965794,5.5818367,8
AL662797.1,24.096426,8.507,0
ZNF33A,23.462149,5.1351757,7
GAN,24.61281,7.9888015,5
AL117336.3,24.801363,6.139545,7
FBXL7,26.073122,8.623667,8
PIK3CB,25.85771,8.926092,0
ECHDC1,21.364325,6.961716,8
LIN37,21.809925,6.387344,8
AL138694.1,26.2835,4.8067007,4
PDGFRA,27.35157,6.5562663,0
RHBDL2,26.612452,6.831158,0
TTC8,23.936527,3.5115576,4
CLDN20,26.939785,5.037896,7
CCDC78,23.466593,4.364459,4
AC073389.1,25.860224,3.5992894,4
COL5A1-AS1,25.062197,5.8200006,8
ALG9,24.893091,8.264411,0
CCDC144NL-AS1,26.212011,7.992994,8
AC107959.2,26.39841,5.4173703,8
MRPS18C,19.796286,6.0333886,8
TRIM63,23.066887,3.05625,6
GPSM2,27.859749,7.0353227,0
IGSF1,22.209036,10.165325,8
AL137002.2,26.44499,6.4687943,0
AC037487.1,24.372297,4.2191396,4
CNNM1,27.116158,4.0163302,7
SYTL1,22.40486,3.7412133,8
FAM129C,24.893658,7.2260966,0
LPCAT4,22.678452,4.8030815,4
FAM13B,25.348125,3.4881377,8
ASB18,24.585304,5.746145,0
R3HDM2,26.422005,7.629231,0
AL022329.3,22.050951,5.5861607,8
AC018362.1,24.91448,2.8739328,4
ADAMTS3,26.777134,7.4552603,7
COL12A1,21.925108,3.433395,6
ANKHD1,27.123049,4.485439,8
LBHD1,26.71915,6.6122794,7
TCP11L2,22.967241,3.2990434,6
IQCB1,24.864847,7.8602667,2
BCAS1,26.020144,4.4155145,4
RANGAP1,23.675596,9.791384,8
AC009404.1,27.348326,4.6153393,7
AC011498.4,26.601742,5.942608,0
ANKAR,26.00851,7.565992,0
BCKDHA,25.51051,5.3014855,8
ZNF727,27.259592,5.153206,7
STAU2,24.172775,7.6819963,2
CASQ1,27.136461,4.6841474,0
VPS39,26.225016,5.6290574,7
AC087392.2,26.704542,6.1710896,8
AL354864.1,24.837553,6.848775,8
PTPN2,22.059456,4.576021,8
TET3,27.358818,6.34341,7
SNRK-AS1,25.724464,6.8577538,7
AC112721.1,23.328438,5.3013377,8
DHX37,23.133877,5.1341205,3
USP35,24.789097,5.7495704,2
PKDREJ,24.455793,5.5599523,0
AC083880.1,25.321556,7.0786824,0
FSBP,25.768482,4.7245007,7
TNFRSF25,25.041185,3.467072,7
PSMA3-AS1,24.724419,7.825834,5
PTPN14,24.048132,5.7996492,3
GFPT1,26.523289,8.037344,1
RTKN2,21.741285,10.449867,8
AL021368.2,26.240694,6.0001774,1
SLC37A2,22.910507,6.5137615,8
LINC01504,22.884573,3.4513464,4
BCL11A,22.800034,3.5009377,4
LRP1,22.271292,3.494365,6
RASSF7,20.233173,5.0656695,8
MTHFSD,21.941391,4.0094814,8
INKA2,26.065922,7.5035396,7
NFKBIZ,25.203741,5.6848445,3
PDGFD,23.20903,3.0145183,8
LZTR1,23.678074,4.566991,4
MFSD2A,23.5305,8.933247,2
AC027237.2,27.826021,5.002855,0
AC007681.1,21.437376,7.432882,8
AC005696.2,25.681278,5.3064747,0
CU634019.1,25.714777,4.898142,4
AC100839.2,23.068344,7.9815674,8
HAUS5,21.99213,8.553601,8
IKZF5,25.96182,5.381029,0
AC092115.2,24.733755,8.43611,0
AC141586.2,24.316721,3.9771292,4
HIPK1,26.865175,7.2355485,0
STARD4,22.49236,6.4482446,8
UQCRHL,21.23481,5.082705,8
ADGRF3,27.23491,5.911033,7
TNC,22.245008,6.062004,2
TCERG1L,24.604223,4.717421,4
S100A6,21.130898,3.37107,6
SNAI1,23.961872,3.969867,4
AD000671.3,24.247715,5.185015,4
AC007378.1,25.07585,3.897156,4
AMT,24.946575,6.6405087,7
PTPN7,26.830862,7.0903406,0
LRRC37A,24.02558,4.1274276,4
FBXO24,26.332314,3.4427624,8
TNRC18,22.78073,7.645772,2
TNNT1,19.776213,5.1322427,8
AC087623.3,26.847319,4.8657055,4
CITED2,24.07728,2.7926838,8
CHD9,24.437542,6.834712,5
AC244197.2,28.068771,5.857167,0
PCF11,27.878584,4.773333,3
AC005833.1,24.443516,3.9017,4
MT1X,23.073511,1.806283,8
PLCB1,23.352402,1.834135,8
EXOSC10,25.18768,8.820892,0
GK,24.257633,6.695277,8
PGBD1,24.446995,8.557917,8
PPP1R9A,24.0551,7.0536613,3
TRMU,21.57221,7.591247,8
YPEL5,23.453074,2.3450918,8
CYP4V2,23.3516,4.844455,7
KIAA0753,25.035196,7.2479434,7
AC135012.1,25.077345,6.079722,0
AC016737.1,23.58379,6.5480075,2
RNF112,23.09147,6.9762883,8
GGA3,25.364416,8.117467,5
CDKL2,26.560955,3.7848008,8
Z98200.1,26.219341,6.20811,0
AC123768.4,27.218765,3.7690408,4
SEPSECS-AS1,25.604979,9.051913,0
PTPN11,25.59963,7.9945135,1
THBS1,24.476553,4.9312234,7
MINK1,23.215336,4.9620385,4
ADAM23,26.863262,7.679826,0
AC083843.3,27.40933,6.479784,0
TRNAU1AP,20.70803,6.527069,8
ITPKB-AS1,24.751535,4.3879023,4
SKIL,24.727814,7.0160375,1
ZDHHC11,22.731548,3.4098432,6
SLC25A30-AS1,21.641016,3.6056254,8
GUCY2D,25.635033,5.387678,4
RC3H1,27.000948,6.439679,1
ACY1,22.174425,3.8164175,6
RGMB,22.928988,6.496015,0
LGALS3,20.889954,3.8795502,6
DBH-AS1,26.472616,3.351662,4
PIGF,20.399668,6.3283105,8
NCBP2-AS1,24.443527,4.8116803,7
THBD,23.669708,5.20799,4
AC012409.3,24.357498,5.047083,4
DACT3,22.78793,6.251049,8
AC010907.2,25.577063,6.0261497,0
CNTN3,22.86564,5.151623,4
SPDYA,26.301136,4.8244176,3
Z97200.1,25.533077,8.095406,0
AC090948.2,24.490154,8.732739,0
ARL6,24.195177,5.7841964,7
GRK3,25.121016,6.675483,7
ZNHIT6,27.509525,5.064622,1
GTF2IRD1,26.889933,4.972267,4
AL358472.4,26.739256,4.370186,7
AC093110.1,22.252045,4.423705,6
SPAST,23.76455,5.230912,7
AC009509.4,23.815042,3.0533876,4
AL451007.2,26.672037,5.4339604,0
AC007448.3,27.012863,5.684197,7
ITFG2,21.712059,7.536627,2
HACE1,26.920475,7.601619,7
ISPD,24.980747,6.172487,0
AC009318.4,25.569828,5.5487056,4
ELOVL6,22.35094,6.3458977,2
PTTG1,21.248774,11.368955,8
AL451062.1,25.345003,5.556716,0
TERC,25.14067,7.50345,5
STK17A,27.170502,6.860568,3
BBS1,24.656952,3.4788468,8
WASHC2A,23.374474,5.4626966,3
KIAA1147,24.296862,6.752572,2
VIM,23.812803,1.9657294,8
LINC00844,25.435736,6.7049565,0
ASIC4,26.148493,6.3979497,0
AC005332.4,26.21172,5.211421,0
SPIRE1,26.283678,7.452628,5
AC006441.3,26.752848,6.545081,0
AC091180.4,24.389828,3.3320904,4
ANKRD50,26.334232,4.6956415,7
ERCC6,25.157354,5.9042516,3
PERM1,27.462101,6.270863,7
KIAA1468,26.054611,7.016075,3
PALLD,23.842379,7.4010367,5
ICE2,25.319014,7.0411153,5
AC004067.1,25.755644,5.220425,0
NAIP,26.04118,7.8225937,1
AC015813.3,27.553225,5.11555,0
CLDN18,23.992018,4.979223,4
ORC4,24.45156,8.194907,0
AC011416.3,23.640789,6.7780337,8
GTF2IRD2,27.145075,6.4431233,7
AL355297.3,25.184639,3.4718113,4
RPUSD4,25.39349,2.7344134,8
NAA30,25.298311,6.123249,8
SMCHD1,22.26127,7.916989,2
AC008897.2,24.767271,3.9128044,8
ZNF211,25.196732,4.0478735,4
SCRIB,21.846504,7.882229,8
ARRDC3-AS1,24.302383,7.4030766,5
ANKRD42,26.04692,4.2528195,3
