x,y,population,cell_type,time
8.069672,8.887036,proliferative,proliferative,80.0
-0.094902545,0.5327368,intermediate,intermediate,64.0
8.330394,5.3429637,proliferative,proliferative,80.0
9.019069,5.4058986,proliferative,proliferative,80.0
7.4686084,3.2644315,proliferative,proliferative,80.0
3.0012255,4.6137733,proliferative,intermediate,64.0
-1.8529189,4.9648523,intermediate,intermediate,16.0
-0.16640158,7.822848,proliferative,quiescent,16.0
6.8832045,8.389906,proliferative,proliferative,80.0
0.47260115,5.4359407,quiescent,intermediate,48.0
-2.8018003,7.487504,quiescent,quiescent,0.0
-0.8873443,2.6703799,intermediate,intermediate,32.0
-1.9539273,6.001324,quiescent,quiescent,16.0
3.952459,3.8524976,proliferative,proliferative,48.0
-1.5928547,4.019328,intermediate,intermediate,32.0
-1.32494,6.3234177,quiescent,quiescent,16.0
-1.6997114,6.409105,quiescent,quiescent,16.0
1.028321,2.262421,intermediate,intermediate,48.0
5.793493,6.227369,proliferative,proliferative,64.0
-1.58752,5.071768,intermediate,intermediate,32.0
1.4589654,1.2397177,intermediate,intermediate,48.0
6.264104,4.558353,proliferative,proliferative,80.0
1.5926335,-1.1488075,intermediate,intermediate,32.0
8.663513,6.800779,proliferative,proliferative,80.0
-2.3973193,10.979181,quiescent,quiescent,0.0
1.8227216,4.5450406,quiescent,intermediate,48.0
1.4214559,0.99713105,intermediate,intermediate,48.0
4.6325097,1.7071154,proliferative,proliferative,48.0
-1.4914082,4.075024,intermediate,intermediate,48.0
2.7177768,2.7274916,intermediate,intermediate,48.0
3.5541272,-0.6507785,intermediate,intermediate,48.0
-0.4906807,8.427883,quiescent,quiescent,0.0
-1.8010967,5.401296,intermediate,quiescent,16.0
3.1060789,2.0909271,intermediate,intermediate,48.0
6.7199254,2.9605517,proliferative,proliferative,64.0
7.952051,5.778737,proliferative,proliferative,80.0
8.799734,2.1396365,proliferative,proliferative,80.0
7.3251815,3.8145666,proliferative,proliferative,64.0
4.4698935,1.9121277,intermediate,proliferative,64.0
7.9835715,3.1870325,proliferative,proliferative,80.0
0.038195826,7.0866723,quiescent,quiescent,0.0
-0.91026783,1.5235026,intermediate,intermediate,32.0
6.916209,3.9740567,proliferative,proliferative,64.0
4.7453947,-0.03529804,intermediate,proliferative,48.0
0.21691425,0.8115732,intermediate,intermediate,32.0
-1.1605774,8.346485,quiescent,quiescent,0.0
2.2693977,0.065809466,intermediate,intermediate,64.0
-1.2536052,4.8664584,intermediate,quiescent,16.0
7.6980753,7.511475,proliferative,proliferative,80.0
0.43680933,3.1587374,intermediate,intermediate,48.0
4.7190466,6.689722,proliferative,proliferative,80.0
-0.39595047,4.387546,intermediate,intermediate,32.0
0.29917872,1.2231483,intermediate,intermediate,32.0
0.30876607,9.073865,intermediate,quiescent,0.0
1.7589507,-0.4254388,intermediate,intermediate,48.0
6.9045005,8.789515,proliferative,proliferative,80.0
-0.22030498,3.952421,intermediate,intermediate,32.0
-0.4431137,9.166867,quiescent,quiescent,0.0
8.177989,8.557278,proliferative,proliferative,80.0
7.46806,7.938328,proliferative,proliferative,80.0
8.476058,5.2036934,proliferative,proliferative,80.0
0.008978399,5.9579134,quiescent,quiescent,16.0
7.906636,3.4141676,proliferative,proliferative,80.0
0.0596054,1.9078674,intermediate,intermediate,32.0
-1.6172498,5.0417194,intermediate,quiescent,16.0
-1.1508201,1.1587757,intermediate,intermediate,32.0
6.2226005,4.345656,proliferative,proliferative,80.0
-2.5064971,10.080066,quiescent,quiescent,16.0
-0.44336385,4.709878,intermediate,intermediate,32.0
2.671227,5.6171927,intermediate,quiescent,16.0
1.7501224,4.475105,quiescent,intermediate,32.0
7.662609,3.2190475,proliferative,proliferative,80.0
7.028346,3.7098398,proliferative,proliferative,80.0
4.6733146,6.2630973,proliferative,proliferative,32.0
-0.819311,2.2111917,intermediate,quiescent,16.0
-1.681602,2.1460638,intermediate,intermediate,32.0
0.15242913,5.763016,quiescent,quiescent,16.0
1.0416324,-0.046830915,intermediate,intermediate,64.0
-1.2066567,4.612536,intermediate,quiescent,16.0
-1.2199895,4.755156,intermediate,intermediate,16.0
-1.8982524,3.5867817,intermediate,quiescent,16.0
8.555301,7.696147,proliferative,proliferative,80.0
-1.0519236,5.7768416,quiescent,quiescent,16.0
7.41703,3.9187806,proliferative,proliferative,80.0
8.462598,6.358776,proliferative,proliferative,80.0
7.9469085,4.4529796,proliferative,proliferative,80.0
6.7711973,8.584202,proliferative,proliferative,80.0
-0.38064262,7.7100654,quiescent,quiescent,0.0
-1.6061374,7.4001217,quiescent,quiescent,16.0
4.504803,2.7107832,proliferative,proliferative,48.0
8.310604,8.55159,proliferative,proliferative,80.0
2.5843303,2.9433682,intermediate,intermediate,32.0
7.503385,8.324109,proliferative,proliferative,80.0
0.48815322,2.7902255,intermediate,intermediate,32.0
-1.8387847,4.467156,intermediate,quiescent,16.0
9.01951,6.1402164,proliferative,proliferative,80.0
-1.9202807,8.919699,quiescent,quiescent,0.0
-0.5641578,2.3765047,intermediate,intermediate,32.0
-1.5828804,4.5091286,intermediate,quiescent,16.0
-1.4150785,8.764339,quiescent,quiescent,0.0
-1.7442442,7.610859,quiescent,quiescent,16.0
7.9346886,7.422869,proliferative,proliferative,80.0
1.2318759,2.7576005,intermediate,intermediate,48.0
-1.9112976,4.3226185,intermediate,quiescent,16.0
0.6761566,8.499416,intermediate,quiescent,16.0
0.99149567,1.3989878,intermediate,intermediate,64.0
3.5574088,2.089795,proliferative,intermediate,32.0
2.6978314,1.861935,intermediate,intermediate,32.0
1.3921921,0.028461652,intermediate,intermediate,32.0
1.6937195,-0.23674822,intermediate,intermediate,32.0
6.035073,2.3767393,proliferative,proliferative,80.0
-2.093314,1.5242665,intermediate,quiescent,16.0
0.14860782,6.600074,quiescent,quiescent,16.0
-0.5078512,5.1243405,intermediate,quiescent,32.0
-1.3374177,7.4159184,quiescent,quiescent,16.0
7.9520183,6.237039,proliferative,proliferative,80.0
1.592746,0.65437955,intermediate,intermediate,32.0
4.4591026,6.618608,proliferative,proliferative,80.0
4.63292,1.4307168,intermediate,proliferative,48.0
-0.2313052,-0.34333396,intermediate,intermediate,32.0
-1.0083613,5.6016617,intermediate,quiescent,16.0
-0.60161495,10.087066,proliferative,quiescent,0.0
7.955054,3.9954712,proliferative,proliferative,80.0
5.5297704,5.4672174,proliferative,proliferative,80.0
1.800943,1.5402652,intermediate,intermediate,32.0
7.317661,3.498041,proliferative,proliferative,64.0
2.5933661,-0.3494758,quiescent,intermediate,48.0
-1.2816572,8.493131,quiescent,quiescent,0.0
8.662379,5.3192306,proliferative,proliferative,80.0
1.2804804,1.6518937,intermediate,intermediate,32.0
0.9122513,5.6027513,quiescent,quiescent,16.0
-3.0418472,11.415531,quiescent,quiescent,0.0
-0.549392,8.7099495,quiescent,quiescent,0.0
8.066824,5.13355,proliferative,proliferative,64.0
-2.0603406,7.428821,quiescent,quiescent,0.0
1.1088866,5.008079,intermediate,quiescent,16.0
7.5963354,4.445247,proliferative,proliferative,80.0
-0.51845753,4.2574263,intermediate,intermediate,32.0
0.539131,7.215354,quiescent,quiescent,0.0
5.68111,1.9073892,proliferative,proliferative,64.0
6.42252,3.9437826,proliferative,proliferative,64.0
2.2207959,1.071663,intermediate,intermediate,32.0
-0.24627823,6.1151934,quiescent,quiescent,16.0
2.889462,-0.07257996,intermediate,intermediate,64.0
4.5670195,2.6106603,proliferative,proliferative,64.0
1.754109,9.426986,quiescent,quiescent,0.0
-2.8036501,8.981678,quiescent,quiescent,0.0
8.373526,7.814328,proliferative,proliferative,80.0
1.2255679,0.8802021,intermediate,intermediate,32.0
1.7101513,-0.703828,intermediate,intermediate,48.0
-1.7460918,7.9955854,quiescent,quiescent,0.0
2.2720175,1.6983641,intermediate,intermediate,32.0
-1.88276,8.791869,quiescent,quiescent,0.0
0.7420832,1.4434528,intermediate,quiescent,16.0
0.8869948,1.5772126,intermediate,intermediate,48.0
0.18407406,4.6826105,intermediate,intermediate,32.0
-2.3758318,12.269483,intermediate,quiescent,0.0
-0.039098978,8.918004,quiescent,quiescent,0.0
8.207879,8.186109,proliferative,proliferative,80.0
8.261991,3.8806217,proliferative,proliferative,80.0
0.7593762,5.440501,quiescent,quiescent,16.0
1.3611535,-0.14231208,intermediate,intermediate,32.0
6.268043,5.6917553,proliferative,proliferative,64.0
1.6618618,-0.21054117,intermediate,intermediate,48.0
1.6868535,3.7045312,quiescent,quiescent,16.0
1.0316272,6.054493,intermediate,quiescent,16.0
0.17973821,8.653813,quiescent,quiescent,0.0
0.30650535,1.2872727,intermediate,intermediate,32.0
0.29631352,1.1537366,intermediate,intermediate,32.0
-1.7945685,3.815757,intermediate,quiescent,16.0
8.0687475,5.3591204,proliferative,proliferative,80.0
-2.355829,7.2992916,quiescent,quiescent,0.0
7.119744,2.6530435,proliferative,proliferative,80.0
4.4675226,5.34805,proliferative,proliferative,64.0
-0.6807876,1.940387,intermediate,intermediate,64.0
8.525795,7.9206634,proliferative,proliferative,80.0
3.7144418,1.6209337,intermediate,proliferative,64.0
4.648695,0.30680025,quiescent,proliferative,48.0
-0.8192312,2.7134073,intermediate,intermediate,64.0
2.8482757,-1.1542809,intermediate,intermediate,48.0
5.586682,1.9939737,proliferative,proliferative,80.0
-2.6823668,6.8765078,quiescent,quiescent,16.0
-0.8063824,0.92618495,intermediate,quiescent,16.0
1.2833728,-0.6401062,intermediate,intermediate,48.0
5.0752454,1.8373779,proliferative,proliferative,64.0
-0.3096602,1.2260641,intermediate,intermediate,32.0
2.219738,0.56562924,intermediate,intermediate,48.0
-2.0551505,12.285828,intermediate,quiescent,0.0
3.102394,2.339286,quiescent,intermediate,32.0
0.22786242,1.2606808,intermediate,intermediate,32.0
0.082199626,1.60221,intermediate,intermediate,48.0
-0.33809415,1.6227225,intermediate,intermediate,48.0
-0.17396793,6.0813866,quiescent,quiescent,16.0
-1.1412134,3.3574538,intermediate,intermediate,32.0
8.53595,7.9585357,proliferative,proliferative,80.0
8.161372,4.8123856,proliferative,proliferative,80.0
1.2230309,2.2063248,intermediate,intermediate,48.0
0.64135647,-0.06757725,intermediate,intermediate,32.0
-0.96676856,2.720719,intermediate,intermediate,64.0
-0.94510823,4.6796827,intermediate,intermediate,32.0
8.6377325,3.7751672,proliferative,proliferative,80.0
1.3864836,3.728116,intermediate,intermediate,48.0
-2.1059396,7.3219547,quiescent,quiescent,16.0
-0.8895858,8.254102,quiescent,quiescent,0.0
-0.3170284,9.010139,quiescent,quiescent,0.0
-0.25009856,9.392818,proliferative,quiescent,0.0
7.4491997,5.0082526,proliferative,proliferative,64.0
-1.7071166,3.4213405,intermediate,intermediate,48.0
-1.030067,3.6593668,intermediate,intermediate,32.0
7.1499176,8.340463,proliferative,proliferative,80.0
1.435758,3.1193469,intermediate,intermediate,32.0
0.26739797,4.9929175,intermediate,intermediate,16.0
-0.11595822,4.059049,intermediate,intermediate,32.0
1.6167507,3.7986512,intermediate,intermediate,32.0
6.503498,6.8504844,proliferative,proliferative,64.0
1.4185125,2.690814,intermediate,intermediate,48.0
-0.45648038,3.4703207,intermediate,intermediate,80.0
7.518444,4.143705,proliferative,proliferative,64.0
-1.9647849,6.487853,quiescent,quiescent,16.0
1.001269,2.6572983,intermediate,intermediate,48.0
7.961248,4.363836,proliferative,proliferative,80.0
-1.2334895,3.792076,intermediate,intermediate,32.0
6.605159,5.337266,proliferative,proliferative,64.0
4.6545773,2.837064,proliferative,proliferative,64.0
6.974939,2.302789,proliferative,proliferative,80.0
5.891851,2.553807,proliferative,proliferative,64.0
0.8220658,4.8448668,intermediate,quiescent,16.0
-0.19920221,7.693389,proliferative,quiescent,16.0
3.1915085,0.24478877,intermediate,intermediate,64.0
0.32729402,0.5717315,intermediate,intermediate,64.0
8.026469,1.7402985,proliferative,proliferative,64.0
-0.97231936,7.4992657,quiescent,quiescent,0.0
0.85854805,3.5796127,intermediate,intermediate,64.0
-0.4170041,6.1590133,quiescent,intermediate,16.0
7.5605164,3.4132133,proliferative,proliferative,80.0
7.0612316,3.2861156,proliferative,proliferative,80.0
3.4342768,-0.6139502,proliferative,intermediate,64.0
8.336695,7.546314,proliferative,proliferative,80.0
-2.346705,6.095641,quiescent,quiescent,16.0
6.5330014,3.4032402,proliferative,proliferative,80.0
5.1024976,1.2541726,proliferative,proliferative,64.0
4.0034156,2.091433,intermediate,proliferative,48.0
3.383671,5.3921237,intermediate,intermediate,32.0
4.154598,3.5004044,proliferative,proliferative,64.0
1.4696497,3.4636307,intermediate,intermediate,48.0
8.52006,6.327027,proliferative,proliferative,80.0
6.060231,7.9231896,proliferative,proliferative,80.0
4.0385656,1.9690093,proliferative,proliferative,48.0
1.9430921,1.3392904,intermediate,intermediate,48.0
4.730478,4.979744,proliferative,proliferative,64.0
-0.124656685,5.537181,proliferative,quiescent,32.0
4.172725,5.734399,proliferative,proliferative,32.0
4.0358925,0.61742574,intermediate,intermediate,32.0
1.6837707,3.6810505,quiescent,intermediate,16.0
-0.19983095,0.78160334,intermediate,intermediate,64.0
1.6011238,8.897284,intermediate,quiescent,0.0
-1.1276605,4.207997,intermediate,intermediate,32.0
1.8359292,-0.14455436,intermediate,intermediate,32.0
2.6799111,1.7190475,quiescent,intermediate,48.0
8.564931,4.526143,proliferative,proliferative,80.0
7.220648,0.8164976,proliferative,proliferative,64.0
7.917303,1.3602691,proliferative,proliferative,64.0
-1.1568347,1.9837415,intermediate,intermediate,32.0
1.475599,8.759443,quiescent,quiescent,0.0
2.0126069,4.1725893,intermediate,intermediate,48.0
1.3697532,2.9216092,intermediate,intermediate,48.0
2.823656,0.4957019,intermediate,intermediate,32.0
-1.4008172,2.0064557,intermediate,intermediate,64.0
5.3478703,4.1615314,proliferative,proliferative,48.0
-1.3978878,8.656644,quiescent,quiescent,0.0
-1.8236088,11.908657,quiescent,quiescent,0.0
0.45137,3.8509588,intermediate,intermediate,32.0
-0.18205239,2.162729,intermediate,intermediate,32.0
1.4112781,4.266926,intermediate,intermediate,16.0
4.0125527,2.5943463,intermediate,proliferative,48.0
3.6337714,0.4982659,proliferative,intermediate,32.0
8.037234,7.816416,proliferative,proliferative,80.0
8.68141,7.76367,proliferative,proliferative,80.0
7.5872054,4.443317,proliferative,proliferative,80.0
7.6178885,3.7827642,proliferative,proliferative,80.0
-1.297958,4.027899,intermediate,intermediate,32.0
7.564086,3.5552144,proliferative,proliferative,80.0
6.654163,3.412623,proliferative,proliferative,80.0
5.2231607,4.903979,proliferative,proliferative,32.0
1.9496902,2.076154,intermediate,intermediate,48.0
2.9264138,6.087971,intermediate,intermediate,32.0
7.1727204,8.952932,proliferative,proliferative,80.0
-0.39760154,1.9182235,intermediate,intermediate,48.0
0.5639687,7.135545,intermediate,quiescent,0.0
6.609209,2.7663913,proliferative,proliferative,80.0
1.389324,3.9470825,intermediate,intermediate,48.0
-0.528106,7.4902496,quiescent,quiescent,16.0
1.3219756,6.401785,intermediate,quiescent,16.0
7.553104,7.9233537,proliferative,proliferative,80.0
5.362779,7.552038,proliferative,proliferative,80.0
7.8410068,7.9073863,proliferative,proliferative,80.0
2.2288094,4.837027,intermediate,intermediate,32.0
4.6086545,6.1497397,proliferative,quiescent,16.0
3.991338,-0.5947678,intermediate,intermediate,48.0
3.9537904,0.8493059,intermediate,intermediate,48.0
7.844294,4.151482,proliferative,proliferative,80.0
0.7871526,2.062462,intermediate,intermediate,64.0
-2.0374622,3.9884415,intermediate,intermediate,32.0
6.464507,5.521264,proliferative,proliferative,64.0
4.2263303,3.1467698,proliferative,proliferative,64.0
-0.09329233,9.184991,quiescent,quiescent,0.0
6.3864174,6.920348,proliferative,proliferative,80.0
0.421427,5.3033905,intermediate,quiescent,32.0
-0.99308324,7.370682,quiescent,quiescent,16.0
-0.6013112,5.3341174,quiescent,quiescent,16.0
6.4887233,4.3280945,proliferative,proliferative,64.0
7.6047435,3.0201983,proliferative,proliferative,80.0
8.396555,3.0095358,proliferative,proliferative,80.0
-2.6397102,12.00944,quiescent,quiescent,0.0
7.455326,6.994036,proliferative,proliferative,80.0
-1.2673172,5.31237,proliferative,quiescent,16.0
7.6637273,5.8860765,proliferative,proliferative,64.0
-1.0628642,3.0119653,intermediate,intermediate,32.0
-2.2845385,8.283413,quiescent,quiescent,0.0
1.1039463,3.1044326,intermediate,intermediate,48.0
1.5644187,3.7199433,intermediate,intermediate,16.0
-1.9966564,2.9197886,intermediate,intermediate,32.0
-0.056647953,8.858789,quiescent,quiescent,0.0
5.854677,3.1201034,proliferative,proliferative,64.0
-2.2637393,6.7211914,quiescent,quiescent,16.0
4.924642,6.6489573,proliferative,proliferative,16.0
2.6585267,6.4799867,quiescent,quiescent,16.0
2.14775,2.0664518,intermediate,intermediate,32.0
-1.3663344,8.158337,quiescent,quiescent,0.0
7.4963937,0.9525392,proliferative,proliferative,64.0
-1.4699262,8.157774,quiescent,quiescent,0.0
6.417377,2.256218,proliferative,proliferative,80.0
2.406644,2.193099,intermediate,intermediate,64.0
5.26672,2.7891269,proliferative,proliferative,64.0
1.5154045,7.9533377,quiescent,quiescent,16.0
8.73624,3.1552494,proliferative,proliferative,80.0
-2.4992332,6.4278007,quiescent,quiescent,16.0
5.8457336,5.052955,proliferative,proliferative,64.0
0.43234777,9.32047,quiescent,quiescent,0.0
-0.6800968,8.158579,quiescent,quiescent,0.0
1.4498131,0.5373906,intermediate,intermediate,48.0
1.3003085,2.7877636,quiescent,intermediate,48.0
-0.83958787,4.194483,intermediate,intermediate,32.0
4.1998906,2.908672,proliferative,proliferative,64.0
-0.22109416,3.3698611,intermediate,intermediate,32.0
0.8711284,5.617113,intermediate,quiescent,16.0
-0.5896813,8.734619,quiescent,quiescent,0.0
0.29695442,3.4463065,intermediate,intermediate,64.0
0.47020015,4.0956917,intermediate,intermediate,32.0
7.296464,2.913396,proliferative,proliferative,80.0
6.888802,8.343861,proliferative,proliferative,80.0
-1.4663306,6.24072,quiescent,quiescent,16.0
-2.3098512,3.053849,intermediate,quiescent,16.0
2.0476203,1.809336,intermediate,intermediate,48.0
6.5761094,2.9672813,proliferative,proliferative,64.0
2.648664,1.9964544,intermediate,intermediate,32.0
-0.376727,3.6443462,intermediate,intermediate,64.0
8.057602,7.5775375,proliferative,proliferative,80.0
2.3636196,0.92282933,intermediate,intermediate,48.0
-0.277314,9.694224,quiescent,quiescent,0.0
1.7347492,-1.1995564,intermediate,intermediate,48.0
8.048376,7.421389,proliferative,proliferative,80.0
